event,kp,ki,kd,timestamp,run_id,decision_idx,decision_elapsed_s,applied_elapsed_s,source_changed
mpc_decision_65@640.0s,36,1,20,1780415490.6848407,mpc_replay_1780414849_b2fe96e3,65,640.0,640.0081329345703,False
mpc_decision_66@650.0s,36,1,20,1780415500.684836,mpc_replay_1780414849_b2fe96e3,66,650.0,650.0121319293976,False
mpc_decision_67@660.0s,36,1,20,1780415510.684834,mpc_replay_1780414849_b2fe96e3,67,660.0,660.0131287574768,False
mpc_decision_68@670.0s,36,1,20,1780415522.684832,mpc_replay_1780414849_b2fe96e3,68,670.0,672.002124786377,False
mpc_decision_69@680.0s,36,1,20,1780415530.6848373,mpc_replay_1780414849_b2fe96e3,69,680.0,680.0001368522644,False
mpc_decision_70@690.0s,34,15,15,1780415540.6852462,mpc_replay_1780414849_b2fe96e3,70,690.0,690.0115411281586,True
mpc_decision_71@700.0s,34,15,15,1780415550.6852386,mpc_replay_1780414849_b2fe96e3,71,700.0,700.0045354366302,False
mpc_decision_72@710.0s,34,15,15,1780415560.6852381,mpc_replay_1780414849_b2fe96e3,72,710.0,710.0055410861969,False
mpc_decision_73@720.0s,35,12,18,1780415570.6852436,mpc_replay_1780414849_b2fe96e3,73,720.0,720.0045320987701,True
mpc_decision_74@730.0s,35,12,18,1780415580.6852567,mpc_replay_1780414849_b2fe96e3,74,730.0,730.0035579204559,False
mpc_decision_75@740.0s,35,12,18,1780415592.6848776,mpc_replay_1780414849_b2fe96e3,75,740.0,742.0131800174713,False
mpc_decision_76@750.0s,35,12,18,1780415600.6858535,mpc_replay_1780414849_b2fe96e3,76,750.0,750.0091307163239,False
mpc_decision_77@760.0s,35,12,18,1780415610.6858478,mpc_replay_1780414849_b2fe96e3,77,760.0,760.0111303329468,False
mpc_decision_78@770.0s,36,181,20,1780415620.6858358,mpc_replay_1780414849_b2fe96e3,78,770.0,770.0051462650299,True
mpc_decision_79@780.0s,36,22,13,1780415630.6858363,mpc_replay_1780414849_b2fe96e3,79,780.0,780.0081303119659,True
mpc_decision_80@790.0s,1,95,14,1780415640.685311,mpc_replay_1780414849_b2fe96e3,80,790.0,790.006605386734,True
mpc_decision_81@800.0s,14,73,17,1780415650.685042,mpc_replay_1780414849_b2fe96e3,81,800.0,800.0003447532654,True
mpc_decision_82@810.0s,14,101,13,1780415660.6851118,mpc_replay_1780414849_b2fe96e3,82,810.0,810.0114061832428,True
mpc_decision_83@820.0s,16,390,20,1780415670.6854382,mpc_replay_1780414849_b2fe96e3,83,820.0,820.0077254772186,True
mpc_decision_84@830.0s,14,308,20,1780415682.6858397,mpc_replay_1780414849_b2fe96e3,84,830.0,832.0041496753693,True
mpc_decision_85@840.0s,12,168,20,1780415690.68547,mpc_replay_1780414849_b2fe96e3,85,840.0,840.0007576942444,True
mpc_decision_86@850.0s,1,385,20,1780415700.685728,mpc_replay_1780414849_b2fe96e3,86,850.0,850.013028383255,True
mpc_decision_87@860.0s,1,329,20,1780415710.6862392,mpc_replay_1780414849_b2fe96e3,87,860.0,860.0095415115356,True
mpc_decision_88@870.0s,9,426,20,1780415720.6856391,mpc_replay_1780414849_b2fe96e3,88,870.0,870.0109238624573,True
mpc_decision_89@880.0s,12,541,13,1780415730.6860635,mpc_replay_1780414849_b2fe96e3,89,880.0,880.0093731880188,True
mpc_decision_90@890.0s,14,754,18,1780415740.6860785,mpc_replay_1780414849_b2fe96e3,90,890.0,890.0043742656708,True
mpc_decision_91@900.0s,15,872,20,1780415750.6860888,mpc_replay_1780414849_b2fe96e3,91,900.0,900.0003595352173,True
mpc_decision_92@910.0s,12,673,19,1780415760.6862025,mpc_replay_1780414849_b2fe96e3,92,910.0,910.0115087032318,True
mpc_decision_93@920.0s,10,575,19,1780415770.686429,mpc_replay_1780414849_b2fe96e3,93,920.0,920.0040564537048,True
mpc_decision_94@930.0s,11,649,20,1780415780.686225,mpc_replay_1780414849_b2fe96e3,94,930.0,930.0052282810211,True
mpc_decision_95@940.0s,11,691,20,1780415790.6865299,mpc_replay_1780414849_b2fe96e3,95,940.0,940.0038239955902,True
mpc_decision_96@950.0s,12,734,20,1780415800.6865044,mpc_replay_1780414849_b2fe96e3,96,950.0,950.0009264945984,True
mpc_decision_97@960.0s,10,635,20,1780415810.686847,mpc_replay_1780414849_b2fe96e3,97,960.0,960.0075016021729,True
mpc_decision_98@970.0s,14,897,20,1780415820.686514,mpc_replay_1780414849_b2fe96e3,98,970.0,970.0131542682648,True
mpc_decision_99@980.0s,10,640,19,1780415830.6863513,mpc_replay_1780414849_b2fe96e3,99,980.0,980.0000689029694,True
mpc_decision_100@990.0s,11,713,19,1780415840.6864655,mpc_replay_1780414849_b2fe96e3,100,990.0,990.0121738910675,True
mpc_decision_101@1000.0s,10,649,17,1780415850.6863525,mpc_replay_1780414849_b2fe96e3,101,1000.0,1000.0019769668579,True
mpc_decision_102@1010.0s,11,778,20,1780415860.6864836,mpc_replay_1780414849_b2fe96e3,102,1010.0,1010.0108196735382,True
mpc_decision_103@1020.0s,11,778,20,1780415870.6866913,mpc_replay_1780414849_b2fe96e3,103,1020.0,1020.0003008842468,False
mpc_decision_104@1030.0s,12,838,20,1780415880.6864867,mpc_replay_1780414849_b2fe96e3,104,1030.0,1030.002282857895,True
mpc_decision_105@1040.0s,12,845,20,1780415890.6874542,mpc_replay_1780414849_b2fe96e3,105,1040.0,1040.005288362503,True
mpc_decision_106@1050.0s,13,919,20,1780415900.6872334,mpc_replay_1780414849_b2fe96e3,106,1050.0,1050.0054242610931,True
mpc_decision_107@1060.0s,12,858,20,1780415910.6874123,mpc_replay_1780414849_b2fe96e3,107,1060.0,1060.0124289989471,True
mpc_decision_108@1070.0s,11,801,20,1780415920.687877,mpc_replay_1780414849_b2fe96e3,108,1070.0,1070.014766216278,True
mpc_decision_109@1080.0s,11,821,20,1780415930.6924653,mpc_replay_1780414849_b2fe96e3,109,1080.0,1080.008054971695,True
mpc_decision_110@1090.0s,11,821,20,1780415940.6871796,mpc_replay_1780414849_b2fe96e3,110,1090.0,1090.0034737586975,False
mpc_decision_111@1100.0s,11,821,20,1780415950.6873984,mpc_replay_1780414849_b2fe96e3,111,1100.0,1100.000693321228,False
mpc_decision_112@1110.0s,11,821,20,1780415960.688017,mpc_replay_1780414849_b2fe96e3,112,1110.0,1110.0023109912872,False
mpc_decision_113@1120.0s,11,846,20,1780415970.6871848,mpc_replay_1780414849_b2fe96e3,113,1120.0,1120.0061917304993,True
mpc_decision_114@1130.0s,13,976,20,1780415980.6874428,mpc_replay_1780414849_b2fe96e3,114,1130.0,1130.0073554515839,True
mpc_decision_115@1140.0s,13,1000,20,1780415990.6877232,mpc_replay_1780414849_b2fe96e3,115,1140.0,1140.0030181407928,True
mpc_decision_116@1150.0s,13,1000,20,1780416000.6880088,mpc_replay_1780414849_b2fe96e3,116,1150.0,1150.001449584961,False
mpc_decision_117@1160.0s,13,1000,20,1780416010.6880798,mpc_replay_1780414849_b2fe96e3,117,1160.0,1160.0058076381683,False
mpc_decision_118@1170.0s,13,1000,20,1780416020.6876948,mpc_replay_1780414849_b2fe96e3,118,1170.0,1170.0027239322662,False
mpc_decision_119@1180.0s,13,1000,20,1780416030.6884181,mpc_replay_1780414849_b2fe96e3,119,1180.0,1180.0066049098969,False
mpc_decision_120@1190.0s,13,1000,20,1780416040.688371,mpc_replay_1780414849_b2fe96e3,120,1190.0,1190.0016655921936,False
