run_id,band,elapsed_s,temp,target_temp,error,abs_error,temp_velocity,current_kp,current_ki,current_kd,kp,ki,kd,history_score,cost,n_samples,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1777600200_2804c97f,near,1121.785350561142,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1137.786509513855,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1167.7760577201843,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.022135838268347117,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1181.7867305278778,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,955.7855310440063,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1001.8000068664551,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1015.7836368083954,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1031.9432215690613,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1045.7809345722198,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1061.784758090973,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1075.7859315872192,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,1151.7874581813812,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,-0.02188484938133465,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,803.8013818264008,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,849.7832214832306,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.02212738714272392,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,863.7879574298859,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,879.7858135700226,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,895.784809589386,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.044282606018702854,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,925.7919137477875,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,939.7874295711517,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,969.7902314662933,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,985.7868158817291,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,577.7977659702301,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,-0.021936492406607912,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,743.7853858470917,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,757.7853403091431,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,773.7952356338501,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,789.7924025058746,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,819.7886989116669,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,833.7849564552307,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,909.7881500720978,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,-0.021970921454550124,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,591.7999210357666,-0.8316159248352051,0.0,0.8316159248352051,0.8316159248352051,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,727.8049659729004,-0.8316159248352051,0.0,0.8316159248352051,0.8316159248352051,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,607.7980372905731,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,683.7966883182526,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,697.7910795211792,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,713.784511089325,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,621.7952237129211,-0.9197392463684082,0.0,0.9197392463684082,0.9197392463684082,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,651.8009784221649,-0.9197392463684082,0.0,0.9197392463684082,0.9197392463684082,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,667.786607503891,-0.9197392463684082,0.0,0.9197392463684082,0.9197392463684082,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,637.7882058620453,-0.9637908935546876,0.0,0.9637908935546876,0.9637908935546876,0.0,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,515.7879922389984,1.1960945129394531,0.0,-1.1960945129394531,1.1960945129394531,-0.06642748958523763,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,501.50580167770386,1.8575944900512693,0.0,-1.8575944900512693,1.8575944900512693,-0.048955905586261776,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
run_1777600200_2804c97f,near,484.80308413505554,2.607499599456787,0.0,-2.607499599456787,2.607499599456787,-0.06587803835928599,6.0,997.0,16.0,6.0,997.0,16.0,4.728341670564368,4.728341670564368,359.0,,,,,0.6953244809283327,0.0431367339608128,0.4853369115950611
,near,290.0,2.0013711862266064,0.0,-2.0013711862266064,2.0013711862266064,-0.04041257798671723,2.0,792.0,19.0,1.0,1.0,20.0,4.738729180283577,4.738729180283577,,,,,,,,
run_1776725025_94f802a9,near,593.480794429779,-0.170562744140625,0.0,0.170562744140625,0.170562744140625,-0.019718525571946255,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1198.3993294239044,-0.170562744140625,0.0,0.170562744140625,0.170562744140625,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1182.824975013733,-0.2146410942077636,0.0,0.2146410942077636,0.2146410942077636,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,577.9159832000732,0.2261614799499511,0.0,-0.2261614799499511,0.2261614799499511,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1153.9384236335754,-0.2586903572082519,0.0,0.2586903572082519,0.2586903572082519,0.019923662995088888,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1167.2252187728882,-0.2586903572082519,0.0,0.2586903572082519,0.2586903572082519,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,606.8062965869904,-0.3027677536010742,0.0,0.3027677536010742,0.3027677536010742,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1138.3734941482544,-0.3027677536010742,0.0,0.3027677536010742,0.3027677536010742,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1122.8180861473083,-0.3468303680419922,0.0,0.3468303680419922,0.3468303680419922,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1107.25479722023,-0.3909206390380859,0.0,0.3909206390380859,0.3909206390380859,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,562.339259147644,0.4024643898010254,0.0,-0.4024643898010254,0.4024643898010254,-0.01980803600837865,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1078.3566019535065,-0.4349956512451172,0.0,0.4349956512451172,0.4349956512451172,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1091.6842014789581,-0.4349956512451172,0.0,0.4349956512451172,0.4349956512451172,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,622.420645236969,-0.4790558815002441,0.0,0.4790558815002441,0.4790558815002441,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1062.776418209076,-0.4790558815002441,0.0,0.4790558815002441,0.4790558815002441,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1047.2483513355255,-0.5231304168701172,0.0,0.5231304168701172,0.5231304168701172,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1031.6657254695892,-0.567204475402832,0.0,0.567204475402832,0.567204475402832,0.019918304049917953,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1016.1137568950653,-0.6112766265869141,0.0,0.6112766265869141,0.6112766265869141,0.019629810313413053,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,1000.5230228900909,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,637.9788258075714,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,-0.019843724470176658,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,987.1773359775543,-0.7434768676757812,0.0,0.7434768676757812,0.7434768676757812,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,971.5654258728027,-0.7875461578369141,0.0,0.7875461578369141,0.7875461578369141,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,955.9991784095764,-0.8316159248352051,0.0,0.8316159248352051,0.8316159248352051,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,546.7734723091125,0.8433465957641602,0.0,-0.8433465957641602,0.8433465957641602,-0.019789405069159875,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,940.4164690971375,-0.8756842613220215,0.0,0.8756842613220215,0.8756842613220215,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,911.492369890213,-0.9637908935546876,0.0,0.9637908935546876,0.9637908935546876,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,924.8324913978577,-0.9637908935546876,0.0,0.9637908935546876,0.9637908935546876,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,895.9791662693024,-1.0519099235534668,0.0,1.0519099235534668,1.0519099235534668,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,880.4329814910889,-1.09598970413208,0.0,1.09598970413208,1.09598970413208,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,653.5550584793091,-1.1400408744812012,0.0,1.1400408744812012,1.1400408744812012,-0.039683956612258965,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,864.8634963035583,-1.1400408744812012,0.0,1.1400408744812012,1.1400408744812012,0.01979770166952245,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,835.993896484375,-1.22816801071167,0.0,1.22816801071167,1.22816801071167,0.019857448036976325,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,849.3102703094482,-1.22816801071167,0.0,1.22816801071167,1.22816801071167,-0.019849020372261862,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,531.1855044364929,1.2842812538146973,0.0,-1.2842812538146973,1.2842812538146973,-0.05953962782689361,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,669.1517701148987,-1.316293716430664,0.0,1.316293716430664,1.316293716430664,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,804.8758099079132,-1.316293716430664,0.0,1.316293716430664,1.316293716430664,0.019728074449237815,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,820.4074718952179,-1.316293716430664,0.0,1.316293716430664,1.316293716430664,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,682.5334625244141,-1.40440034866333,0.0,1.40440034866333,1.40440034866333,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,773.7285511493683,-1.40440034866333,0.0,1.40440034866333,1.40440034866333,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,789.2893567085266,-1.40440034866333,0.0,1.40440034866333,1.40440034866333,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,698.1057124137878,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,713.6821057796478,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,729.2421720027924,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,744.8312413692474,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,760.3806903362274,-1.4484591484069824,0.0,1.4484591484069824,1.4484591484069824,0.0,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
run_1776725025_94f802a9,near,517.835732460022,1.7693910598754885,0.0,-1.7693910598754885,1.7693910598754885,-0.03943536158657299,14.0,200.0,70.0,14.0,200.0,70.0,4.745723675786095,4.745723675786095,317.0,,,,,0.5573987219068739,0.2443199358002432,0.3703855662128515
,far,240.0,10.734167918562887,0.0,-10.734167918562887,10.734167918562887,-0.0684697846571605,1.0,879.0,6.0,2.0,1000.0,11.0,4.9406802291462,4.9406802291462,,,,,,,,
mpc_replay_1779760453_57df3fd1,mid,1248.478573322296,-5.014784812927246,0.0,5.014784812927246,5.014784812927246,0.02206832961076389,13.0,1000.0,20.0,13.0,1000.0,20.0,5.014784812927246,,,,,,,,,
,far,150.0,12.249957151710989,0.0,-12.249957151710989,12.249957151710989,-0.09686382710933668,2.0,299.0,3.0,4.0,1.0,6.0,5.062635050868273,5.062635050868273,,,,,,,,
mpc_replay_1779760453_57df3fd1,mid,1030.4897112846377,-5.146799564361572,0.0,5.146799564361572,5.146799564361572,-0.04416771801120207,12.0,838.0,20.0,12.0,838.0,20.0,5.146799564361572,,,,,,,,,
mpc_replay_1779760453_57df3fd1,mid,1232.5080351829529,-5.234792232513428,0.0,5.234792232513428,5.234792232513428,0.02293055587327573,13.0,1000.0,20.0,13.0,1000.0,20.0,5.234792232513428,,,,,,,,,
run_1777951165_52b81499,mid,408.68113112449646,5.255739688873291,0.0,-5.255739688873291,5.255739688873291,-0.10993193570338726,9.0,261.0,44.0,9.0,261.0,44.0,5.255739688873291,,,,,,,,,
run_1778911869_11231679,mid,258.41187739372253,5.299887657165527,0.0,-5.299887657165527,5.299887657165527,-0.08813673859207982,10.0,694.0,8.0,10.0,694.0,8.0,5.299887657165527,,,,,,,,,
mpc_replay_1779760453_57df3fd1,mid,1216.496190071106,-5.454767227172852,0.0,5.454767227172852,5.454767227172852,0.021967520580861318,13.0,1000.0,20.0,13.0,1000.0,20.0,5.454767227172852,,,,,,,,,
mpc_replay_1779760453_57df3fd1,mid,372.4875078201294,5.476510524749756,0.0,-5.476510524749756,5.476510524749756,-0.04423901063800489,1.0,1.0,20.0,1.0,1.0,20.0,5.476510524749756,,,,,,,,,
run_1779905433_22a312d0,near,485.70437002182007,-0.1264834403991699,0.0,0.1264834403991699,0.1264834403991699,-0.022050626677407162,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
run_1779905433_22a312d0,near,469.70220470428467,0.4024643898010254,0.0,-0.4024643898010254,0.4024643898010254,-0.0443336482895074,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
run_1779905433_22a312d0,near,501.70304703712463,-0.567204475402832,0.0,0.567204475402832,0.567204475402832,0.022116221310091673,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
run_1779905433_22a312d0,near,1169.707317352295,-0.6553487777709961,0.0,0.6553487777709961,0.6553487777709961,0.0,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
run_1779905433_22a312d0,near,1077.7107510566711,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.04396455682714437,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
run_1779905433_22a312d0,near,1107.7062640190125,-0.6994061470031738,0.0,0.6994061470031738,0.6994061470031738,0.0,7.0,943.0,17.0,7.0,943.0,17.0,5.487216697079036,5.487216697079036,391.0,,,,,0.7621557286243565,0.0561191846774119,0.5840307175637812
