source,run_id,band,elapsed_s,temp,target_temp,error,abs_error,temp_velocity,current_kp,current_ki,current_kd,kp,ki,kd,history_score,cost,n_samples,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,tail_mae,jitter_std,overshoot,max_overshoot
run_history,run_1780557484_ef775909,far,197.7118637561798,17.202613830566406,0.0,-17.202613830566406,17.202613830566406,-0.06626521262792859,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,181.705806016922,18.089496612548828,0.0,-18.089496612548828,18.089496612548828,-0.06673598403723624,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,135.710134267807,20.08604049682617,0.0,-20.08604049682617,20.08604049682617,-0.06616945566261527,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,91.70571541786194,21.06261444091797,0.0,-21.06261444091797,21.06261444091797,-0.02224410245923148,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,29.711947917938232,22.705760955810547,0.0,-22.705760955810547,22.705760955810547,-0.06621058729349016,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,15.706948041915894,23.416608810424805,0.0,-23.416608810424805,23.416608810424805,-0.044487881829091955,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,run_1780557484_ef775909,far,0.0,23.949857711791992,0.0,-23.949857711791992,23.949857711791992,0.0,1.0,998.0,3.0,1.0,998.0,3.0,18.473261367907888,18.473261367907888,156.0,18.243719357710617,311.71338963508606,,,,,,,,
run_history,mpc_replay_1780414849_b2fe96e3,far,284.0001645088196,18.53306198120117,0.0,-18.53306198120117,18.53306198120117,-0.08906740641401831,2.0,792.0,19.0,2.0,792.0,19.0,18.53306198120117,,,,,,,,,,,,
run_history,run_1778913734_0069f357,far,287.54531931877136,10.73636245727539,0.0,-10.73636245727539,10.73636245727539,-0.08672301904886866,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,271.52015590667725,11.84256362915039,0.0,-11.84256362915039,11.84256362915039,-0.13240331555087792,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,257.518257856369,12.949228286743164,0.0,-12.949228286743164,12.949228286743164,-0.044133391122870846,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,241.49993443489075,14.233454704284668,0.0,-14.233454704284668,14.233454704284668,-0.022222405563564782,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,227.5002408027649,15.163745880126951,0.0,-15.163745880126951,15.163745880126951,-0.133941054972514,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,211.53206157684326,16.360301971435547,0.0,-16.360301971435547,16.360301971435547,-0.08762916356700812,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,195.50821256637573,17.55733299255371,0.0,-17.55733299255371,17.55733299255371,-0.08878189335867304,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,181.5067994594574,18.57742500305176,0.0,-18.57742500305176,18.57742500305176,-0.04450460289936725,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,165.51705956459045,19.686634063720703,0.0,-19.686634063720703,19.686634063720703,-0.04445278807994018,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,151.5031714439392,20.441104888916016,0.0,-20.441104888916016,20.441104888916016,-0.06726394168518927,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,135.5240993499756,21.195819854736328,0.0,-21.195819854736328,21.195819854736328,-0.022236191920719652,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,121.4962511062622,21.68424224853516,0.0,-21.68424224853516,21.68424224853516,-0.02228316255095889,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,105.50154709815979,22.03950309753418,0.0,-22.03950309753418,22.03950309753418,-0.022219865131176082,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,89.49414825439453,22.305980682373047,0.0,-22.305980682373047,22.305980682373047,-0.022296344534457703,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,75.50586247444153,22.572484970092773,0.0,-22.572484970092773,22.572484970092773,-0.02211393426780636,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,59.50726652145386,22.97231674194336,0.0,-22.97231674194336,22.97231674194336,0.0,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,45.503021001815796,23.327735900878903,0.0,-23.327735900878903,23.327735900878903,-0.04421487461164189,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,29.510401725769043,23.90539932250977,0.0,-23.90539932250977,23.90539932250977,-0.044512572738686,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,15.517679691314697,24.57208251953125,0.0,-24.57208251953125,24.57208251953125,-0.022299726240436024,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1778913734_0069f357,far,0.0,25.01659393310547,0.0,-25.01659393310547,25.01659393310547,0.0,7.0,966.0,1.0,7.0,966.0,1.0,18.54615261793137,18.54615261793137,150.0,19.120173416137696,299.5355303287506,,,,,,,,
run_history,run_1780563073_e2251f80,far,303.7035541534424,10.603660583496094,0.0,-10.603660583496094,10.603660583496094,-0.08864151046616983,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,287.7015450000763,11.665567398071287,0.0,-11.665567398071287,11.665567398071287,-0.11078055536389725,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,273.70280051231384,12.68357276916504,0.0,-12.68357276916504,12.68357276916504,-0.0443189311524369,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,257.7005064487457,13.70199203491211,0.0,-13.70199203491211,13.70199203491211,-0.044304473710571515,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,243.70902752876282,14.587810516357422,0.0,-14.587810516357422,14.587810516357422,-0.08872734878836568,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,227.69979810714722,15.651168823242188,0.0,-15.651168823242188,15.651168823242188,-0.06654295461791584,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,211.70464825630188,16.626277923583984,0.0,-16.626277923583984,16.626277923583984,-0.04448247551484003,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,197.69964742660522,17.379974365234375,0.0,-17.379974365234375,17.379974365234375,-0.08867932423106721,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,181.7116208076477,18.26692771911621,0.0,-18.26692771911621,18.26692771911621,-0.06612673888818552,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,167.7032709121704,18.976694107055664,0.0,-18.976694107055664,18.976694107055664,-0.04446968197839501,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,151.7115306854248,19.686634063720703,0.0,-19.686634063720703,19.686634063720703,-0.02204353463001147,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,135.70528626441956,20.307950973510746,0.0,-20.307950973510746,20.307950973510746,-0.02221759501502438,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,121.7080659866333,20.707443237304688,0.0,-20.707443237304688,20.707443237304688,-0.022095001674870208,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,91.69873976707458,21.195819854736328,0.0,-21.195819854736328,21.195819854736328,-0.02226611239046565,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,75.70595788955688,21.46221160888672,0.0,-21.46221160888672,21.46221160888672,-0.02225161611994673,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,45.711158752441406,22.261592864990234,0.0,-22.261592864990234,22.261592864990234,0.0,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780563073_e2251f80,far,15.704455137252808,23.46104621887207,0.0,-23.46104621887207,23.46104621887207,-0.06684472860381123,1.0,998.0,3.0,1.0,998.0,3.0,18.59147308550063,18.59147308550063,157.0,18.36082041187651,313.7020959854126,,,,,,,,
run_history,run_1780559347_c6a37450,far,303.70909786224365,10.515192031860352,0.0,-10.515192031860352,10.515192031860352,-0.04410232017825199,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,287.7031133174896,11.577066421508787,0.0,-11.577066421508787,11.577066421508787,-0.04438364013285439,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,273.70711302757263,12.46222686767578,0.0,-12.46222686767578,12.46222686767578,-0.08868293751008167,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,257.71110916137695,13.524840354919434,0.0,-13.524840354919434,13.524840354919434,-0.08857562881558224,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,243.70510125160217,14.499221801757812,0.0,-14.499221801757812,14.499221801757812,-0.04431649280844538,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,227.7050974369049,15.5625638961792,0.0,-15.5625638961792,15.5625638961792,-0.044436032122369476,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,211.70994186401367,16.58194351196289,0.0,-16.58194351196289,16.58194351196289,-0.0440850154103117,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,151.70373558998108,19.73098564147949,0.0,-19.73098564147949,19.73098564147949,-0.04438115224389069,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,135.69872164726257,20.35234260559082,0.0,-20.35234260559082,20.35234260559082,-0.04449229007133662,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,91.71095275878906,21.284587860107425,0.0,-21.284587860107425,21.284587860107425,-0.022065093066826583,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,59.70216679573059,21.950687408447266,0.0,-21.950687408447266,21.950687408447266,0.0,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,45.71151638031006,22.350419998168945,0.0,-22.350419998168945,22.350419998168945,-0.044170991274590746,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,29.6993887424469,22.927886962890625,0.0,-22.927886962890625,22.927886962890625,-0.06684514965058076,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,15.699043989181519,23.638790130615234,0.0,-23.638790130615234,23.638790130615234,-0.04454260474090968,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1780559347_c6a37450,far,0.0,24.172046661376957,0.0,-24.172046661376957,24.172046661376957,0.0,1.0,998.0,3.0,1.0,998.0,3.0,18.59710634624882,18.59710634624882,157.0,18.372266362427148,313.6991055011749,,,,,,,,
run_history,run_1779899553_a8374d89,far,287.7067699432373,10.869097709655762,0.0,-10.869097709655762,10.869097709655762,-0.04431788001016507,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,273.71375155448914,11.886825561523438,0.0,-11.886825561523438,11.886825561523438,-0.11022511403308459,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,257.70795226097107,13.126331329345703,0.0,-13.126331329345703,13.126331329345703,-0.11018118789701298,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,243.70156359672546,14.322036743164062,0.0,-14.322036743164062,14.322036743164062,-0.044309680244559974,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,227.70450401306152,15.429627418518066,0.0,-15.429627418518066,15.429627418518066,-0.1110337862414521,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,211.70142602920532,16.71493148803711,0.0,-16.71493148803711,16.71493148803711,-0.11142392459876577,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,197.70531344413757,17.82343292236328,0.0,-17.82343292236328,17.82343292236328,-0.022240866575730593,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,181.70707321166992,18.976694107055664,0.0,-18.976694107055664,18.976694107055664,-0.022131573656717928,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,167.70864462852478,19.90850067138672,0.0,-19.90850067138672,19.90850067138672,-0.06634676520316024,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,151.70130133628845,20.929414749145508,0.0,-20.929414749145508,20.929414749145508,-0.08865102756211996,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,135.70961260795593,21.7286376953125,0.0,-21.7286376953125,21.7286376953125,-0.06637333671355376,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,121.70947241783142,22.350419998168945,0.0,-22.350419998168945,22.350419998168945,-0.022122284539800616,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,105.71098637580872,22.66132354736328,0.0,-22.66132354736328,22.66132354736328,0.022127390999145,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,91.70535612106323,22.79459953308105,0.0,-22.79459953308105,22.79459953308105,0.0,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,75.70078134536743,22.97231674194336,0.0,-22.97231674194336,22.97231674194336,-0.02217248135689568,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,59.69966721534729,23.194446563720703,0.0,-23.194446563720703,23.194446563720703,0.0,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,45.711729526519775,23.327735900878903,0.0,-23.327735900878903,23.327735900878903,-0.0221480937554183,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,29.70768928527832,23.59433364868164,0.0,-23.59433364868164,23.59433364868164,-0.044422621757485514,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,15.700243949890137,23.86095428466797,0.0,-23.86095428466797,23.86095428466797,-0.022330545888269757,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,run_1779899553_a8374d89,far,0.0,23.994287490844727,0.0,-23.994287490844727,23.994287490844727,0.0,6.0,943.0,18.0,6.0,943.0,18.0,18.663951604366304,18.663951604366304,150.0,19.345767250061037,299.7022659778595,,,,,,,,
run_history,mpc_replay_1780517893_80747dd9,far,204.01330304145813,18.66612434387207,0.0,-18.66612434387207,18.66612434387207,-0.044086972969381376,7.0,683.0,8.0,7.0,683.0,8.0,18.66612434387207,,,,,,,,,,,,
run_history,mpc_replay_1780482474_94c367ac,far,249.9874927997589,18.799236297607425,0.0,-18.799236297607425,18.799236297607425,-0.08884757139562514,38.0,1.0,7.0,38.0,1.0,7.0,18.799236297607425,,,,,,,,,,,,
run_history,run_1777947791_35ea3699,far,301.96797037124634,10.117063522338867,0.0,-10.117063522338867,10.117063522338867,-0.1325553888894653,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,285.95566058158875,11.311535835266112,0.0,-11.311535835266112,11.311535835266112,-0.11122808884746815,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,271.9555149078369,12.46222686767578,0.0,-12.46222686767578,12.46222686767578,-0.066348761201321,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,255.97254753112793,13.657672882080078,0.0,-13.657672882080078,13.657672882080078,-0.05002021199508881,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,241.96810102462769,14.676403999328612,0.0,-14.676403999328612,14.676403999328612,-0.11019222583443186,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,225.95564126968384,15.91706657409668,0.0,-15.91706657409668,15.91706657409668,-0.08858020103145833,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,211.96281385421753,16.892263412475586,0.0,-16.892263412475586,16.892263412475586,-0.11097573667933097,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,195.96437239646912,18.089496612548828,0.0,-18.089496612548828,18.089496612548828,-0.1103813619149703,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,181.9560284614563,19.15414810180664,0.0,-19.15414810180664,19.15414810180664,-0.044478524125175674,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,165.9666063785553,20.219173431396484,0.0,-20.219173431396484,20.219173431396484,-0.044574666037161224,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,149.96909093856812,21.151405334472656,0.0,-21.151405334472656,21.151405334472656,-0.04434754453884763,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,135.9580841064453,21.817445755004883,0.0,-21.817445755004883,21.817445755004883,-0.06700227590685891,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,119.96537208557129,22.439247131347656,0.0,-22.439247131347656,22.439247131347656,-0.022229998952765426,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,105.9634850025177,22.750158309936523,0.0,-22.750158309936523,22.750158309936523,-0.022824813069799613,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,89.96237874031067,22.97231674194336,0.0,-22.97231674194336,22.97231674194336,0.0,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,75.97108316421509,23.14999771118164,0.0,-23.14999771118164,23.14999771118164,0.0,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,59.97204828262329,23.416608810424805,0.0,-23.416608810424805,23.416608810424805,-0.0221443170654075,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,45.965779304504395,23.68320274353028,0.0,-23.68320274353028,23.68320274353028,-0.04460729007409901,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,29.95893430709839,24.08316802978516,0.0,-24.08316802978516,24.08316802978516,-0.044657717090086424,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,15.97413182258606,24.57208251953125,0.0,-24.57208251953125,24.57208251953125,-0.022209273905961238,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1777947791_35ea3699,far,0.0,24.972171783447266,0.0,-24.972171783447266,24.972171783447266,0.0,4.0,641.0,14.0,4.0,641.0,14.0,18.89363716745688,18.89363716745688,153.0,19.42931478787092,305.9659924507141,,,,,,,,
run_history,run_1779903570_13cac5b2,far,303.70633935928345,10.470951080322266,0.0,-10.470951080322266,10.470951080322266,-0.022093222062361084,6.0,843.0,18.0,6.0,843.0,18.0,18.90657598941557,18.90657598941557,155.0,19.23085939345821,309.7048764228821,,,,,,,,
