step,decision_idx,elapsed_s,temp,temp_ref,error,abs_error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta,valid
34,4,68.0,22.661346258828416,0.0,-22.661346258828416,22.661346258828416,13.0,580.0,1.0,-100.0,-100.0,0.0,0.4204097346458699,-0.05465326550396308,-0.11445135623216629,True
35,4,70.0,22.521977754542604,0.0,-22.521977754542604,22.521977754542604,13.0,580.0,1.0,-100.0,-100.0,0.0,0.4203278854951583,-0.054642625114370576,-0.13936850428581238,True
36,4,72.0,22.385983111569658,0.0,-22.385983111569658,22.385983111569658,13.0,580.0,1.0,-100.0,-100.0,0.0,0.4289667597316811,-0.055765678765118544,-0.13599464297294617,True
37,4,74.0,22.254906671354547,0.0,-22.254906671354547,22.254906671354547,13.0,580.0,1.0,-100.0,-100.0,0.0,0.43560181931215897,-0.056628236510580666,-0.13107644021511078,True
38,4,76.0,22.123635353753343,0.0,-22.123635353753343,22.123635353753343,13.0,580.0,1.0,-100.0,-100.0,0.0,0.43988418881012936,-0.057184944545316814,-0.13127131760120392,True
39,4,78.0,21.987013982841745,0.0,-21.987013982841745,21.987013982841745,13.0,580.0,1.0,-100.0,-100.0,0.0,0.44382620898294295,-0.057697407167782586,-0.1366213709115982,True
40,4,80.0,21.85239556641318,0.0,-21.85239556641318,21.85239556641318,13.0,580.0,1.0,-100.0,-100.0,0.0,0.44926298423201083,-0.058404187950161404,-0.13461841642856598,True
41,5,82.0,21.714952187845483,0.0,-21.714952187845483,21.714952187845483,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9069615280409588,-0.05895249932266231,-0.13744337856769562,True
42,5,84.0,21.565661313245073,0.0,-21.565661313245073,21.565661313245073,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9165680636547161,-0.059576924137556546,-0.14929087460041046,True
43,5,86.0,21.42551183910109,0.0,-21.42551183910109,21.42551183910109,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9335437942979116,-0.060680346629364244,-0.14014947414398193,True
44,5,88.0,21.28892910690047,0.0,-21.28892910690047,21.28892910690047,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9425071708676072,-0.06126296610639446,-0.13658273220062256,True
45,5,90.0,21.15093636722304,0.0,-21.15093636722304,21.15093636722304,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9481211308117756,-0.06162787350276541,-0.1379927396774292,True
46,5,92.0,21.003943102667108,0.0,-21.003943102667108,21.003943102667108,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9541856679103563,-0.062022068414173154,-0.1469932645559311,True
47,5,94.0,20.861774744698778,0.0,-20.861774744698778,20.861774744698778,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9659662375360688,-0.06278780543984447,-0.14216835796833038,True
48,5,96.0,20.723845141241327,0.0,-20.723845141241327,20.723845141241327,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9732487611787333,-0.06326116947661765,-0.13792960345745087,True
49,5,98.0,20.5811451098416,0.0,-20.5811451098416,20.5811451098416,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9768722313080603,-0.06349669503502392,-0.14270003139972687,True
50,5,100.0,20.441982360789552,0.0,-20.441982360789552,20.441982360789552,13.0,726.0,2.0,-100.0,-100.0,0.0,0.9834862637728953,-0.06392660714523819,-0.13916274905204773,True
51,6,102.0,20.22279446036555,0.0,-20.22279446036555,20.22279446036555,5.0,613.0,1.0,-100.0,-100.0,0.0,1.2830942605193216,-0.06415471302596608,-0.2191879004240036,True
52,6,104.0,20.158032523700967,0.0,-20.158032523700967,20.158032523700967,5.0,613.0,1.0,-100.0,-100.0,0.0,1.3599765673796,-0.06799882836898,-0.0647619366645813,True
53,6,106.0,19.992660926887766,0.0,-19.992660926887766,19.992660926887766,5.0,613.0,1.0,-100.0,-100.0,0.0,1.2891277760103008,-0.06445638880051503,-0.1653715968132019,True
54,6,108.0,19.91020497889258,0.0,-19.91020497889258,19.91020497889258,5.0,613.0,1.0,-100.0,-100.0,0.0,1.3165071193226523,-0.0658253559661326,-0.08245594799518585,True
55,6,110.0,19.662354903528467,0.0,-19.662354903528467,19.662354903528467,5.0,613.0,1.0,-100.0,-100.0,0.0,1.2658914789199638,-0.06329457394599819,-0.24785007536411285,True
56,6,112.0,19.54641071916558,0.0,-19.54641071916558,19.54641071916558,5.0,613.0,1.0,-100.0,-100.0,0.0,1.37047314667232,-0.068523657333616,-0.11594418436288834,True
57,6,114.0,19.41841588378884,0.0,-19.41841588378884,19.41841588378884,5.0,613.0,1.0,-100.0,-100.0,0.0,1.345155752622313,-0.06725778763111565,-0.1279948353767395,True
58,6,116.0,19.27425760985352,0.0,-19.27425760985352,19.27425760985352,5.0,613.0,1.0,-100.0,-100.0,0.0,1.3332092974568233,-0.06666046487284116,-0.144158273935318,True
59,6,118.0,19.11479293764569,0.0,-19.11479293764569,19.11479293764569,5.0,613.0,1.0,-100.0,-100.0,0.0,1.3370975002862269,-0.06685487501431134,-0.15946467220783234,True
60,6,120.0,18.94189568818547,0.0,-18.94189568818547,18.94189568818547,5.0,613.0,1.0,-100.0,-100.0,0.0,1.3545307171468706,-0.06772653585734352,-0.17289724946022034,True
61,7,122.0,18.845508286962286,0.0,-18.845508286962286,18.845508286962286,17.0,631.0,1.0,-100.0,-100.0,-0.3531629661263254,0.4066215586888556,-0.06912566497710544,-0.09638740122318268,True
62,7,124.0,18.644915560493246,0.0,-18.644915560493246,18.644915560493246,17.0,631.0,1.0,-100.0,-100.0,-0.7045288333205509,0.39360800860134043,-0.06691336146222787,-0.20059272646903992,True
63,7,126.0,18.47584373713471,0.0,-18.47584373713471,18.47584373713471,17.0,631.0,1.0,-100.0,-100.0,-1.0521547410392649,0.40970020419998254,-0.06964903471399703,-0.16907182335853577,True
64,7,128.0,18.29703819216229,0.0,-18.29703819216229,18.29703819216229,17.0,631.0,1.0,-100.0,-100.0,-1.3966283820784116,0.41582871815571637,-0.07069088208647178,-0.17880554497241974,True
65,7,130.0,18.184334242949262,0.0,-18.184334242949262,18.184334242949262,17.0,631.0,1.0,-100.0,-100.0,-1.7377682756583912,0.42397542256557175,-0.07207582183614719,-0.11270394921302795,True
66,7,132.0,17.99841801286675,0.0,-17.99841801286675,17.99841801286675,17.0,631.0,1.0,-100.0,-100.0,-2.076806855745078,0.4136695227293533,-0.07032381886399007,-0.1859162300825119,True
67,7,134.0,17.837060952791944,0.0,-17.837060952791944,17.837060952791944,17.0,631.0,1.0,-100.0,-100.0,-2.412379112906758,0.42392358113391754,-0.07206700879276598,-0.1613570600748062,True
68,7,136.0,17.698188970098272,0.0,-17.698188970098272,17.698188970098272,17.0,631.0,1.0,-100.0,-100.0,-2.744942941615472,0.42663241477562985,-0.07252751051185707,-0.13887198269367218,True
69,7,138.0,17.52233081520535,0.0,-17.52233081520535,17.52233081520535,17.0,631.0,1.0,-100.0,-100.0,-3.074917565836567,0.4230703691086474,-0.07192196274847006,-0.17585815489292145,True
70,7,140.0,17.37609034241177,0.0,-17.37609034241177,17.37609034241177,17.0,631.0,1.0,-100.0,-100.0,-3.4016133953360645,0.42973816704558315,-0.07305548839774914,-0.1462404727935791,True
71,8,142.0,17.097883695969358,0.0,-17.097883695969358,17.097883695969358,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0390647503291173,-0.07273453252303821,-0.27820664644241333,True
72,8,144.0,17.024288224289194,0.0,-17.024288224289194,17.024288224289194,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.1206155161366467,-0.07844308612956528,-0.07359547168016434,True
73,8,146.0,16.842906328151003,0.0,-16.842906328151003,16.842906328151003,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0615132430428047,-0.07430592701299633,-0.18138189613819122,True
74,8,148.0,16.734657304594293,0.0,-16.734657304594293,16.734657304594293,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0780449236152103,-0.07546314465306474,-0.10824902355670929,True
75,8,150.0,16.48074002773501,0.0,-16.48074002773501,16.48074002773501,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0455073629497242,-0.07318551540648069,-0.25391727685928345,True
76,8,152.0,16.332390697905794,0.0,-16.332390697905794,16.332390697905794,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.1106701192861723,-0.07774690835003206,-0.148349329829216,True
77,8,154.0,16.20256562740542,0.0,-16.20256562740542,16.20256562740542,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.1010614886882768,-0.07707430420817939,-0.12982507050037384,True
78,8,156.0,16.028705211589113,0.0,-16.028705211589113,16.028705211589113,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0803398162054787,-0.07562378713438352,-0.17386041581630707,True
79,8,158.0,15.866077052662149,0.0,-15.866077052662149,15.866077052662149,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0901912097693855,-0.07631338468385698,-0.1626281589269638,True
80,8,160.0,15.670928793260828,0.0,-15.670928793260828,15.670928793260828,7.0,597.0,1.0,-100.0,-100.0,-3.4016133953360645,1.0918086860021414,-0.0764266080201499,-0.1951482594013214,True
81,9,162.0,15.586237127194181,0.0,-15.586237127194181,15.586237127194181,15.0,612.0,1.0,-100.0,-100.0,-3.7430279659953465,0.5200488245696661,-0.07800732368544991,-0.08469166606664658,True
82,9,164.0,15.375390419969335,0.0,-15.375390419969335,15.375390419969335,15.0,612.0,1.0,-100.0,-100.0,-4.082597402317656,0.49610760312966534,-0.0744161404694498,-0.2108467072248459,True
83,9,166.0,15.233538547763601,0.0,-15.233538547763601,15.233538547763601,15.0,612.0,1.0,-100.0,-100.0,-4.417573228460784,0.5126816718375252,-0.07690225077562879,-0.14185187220573425,True
84,9,168.0,15.032317528733984,0.0,-15.032317528733984,15.032317528733984,15.0,612.0,1.0,-100.0,-100.0,-4.749458599871758,0.5067657193332872,-0.07601485789999309,-0.2012210190296173,True
85,9,170.0,14.937757643172517,0.0,-14.937757643172517,14.937757643172517,15.0,612.0,1.0,-100.0,-100.0,-5.076960071086001,0.5194060305570616,-0.07791090458355925,-0.09455988556146622,True
86,9,172.0,14.736732932040468,0.0,-14.736732932040468,14.736732932040468,15.0,612.0,1.0,-100.0,-99.58505095448345,-5.402401414074509,0.4985167094440011,-0.07477750641660016,-0.20102471113204956,True
87,9,174.0,14.602591471979395,0.0,-14.602591471979395,14.602591471979395,15.0,612.0,1.0,-100.0,-98.24488621360312,-5.723463133726803,0.511884398241234,-0.0767826597361851,-0.1341414600610733,True
88,9,176.0,14.418592961737886,0.0,-14.418592961737886,14.418592961737886,15.0,612.0,1.0,-100.0,-97.35060981319596,-6.04160238148235,0.5037078407888688,-0.07555617611833032,-0.18399851024150848,True
89,9,178.0,14.293103697011247,0.0,-14.293103697011247,14.293103697011247,15.0,612.0,1.0,-100.0,-96.12395307825258,-6.355732947097557,0.5114205243434174,-0.07671307865151263,-0.1254892647266388,True
90,9,180.0,14.096103685209528,0.0,-14.096103685209528,14.096103685209528,15.0,612.0,1.0,-100.0,-95.28735798007499,-6.667129541803694,0.5006661497444663,-0.07509992246166995,-0.19700001180171967,True
91,10,182.0,13.820514397928491,0.0,-13.820514397928491,13.820514397928491,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.5378273327941216,-0.07689136663970608,-0.2755892872810364,True
92,10,184.0,13.720866406569257,0.0,-13.720866406569257,13.720866406569257,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.6416884482549452,-0.08208442241274726,-0.09964799135923386,True
93,10,186.0,13.483688095817342,0.0,-13.483688095817342,13.483688095817342,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.575684170935567,-0.07878420854677834,-0.23717831075191498,True
94,10,188.0,13.385490970918909,0.0,-13.385490970918909,13.385490970918909,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.6410125609628068,-0.08205062804814034,-0.09819712489843369,True
95,10,190.0,13.154777737567201,0.0,-13.154777737567201,13.154777737567201,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.5737536918800583,-0.07868768459400291,-0.23071323335170746,True
96,10,192.0,13.046274373540655,0.0,-13.046274373540655,13.046274373540655,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.6333884637772274,-0.08166942318886136,-0.10850336402654648,True
97,10,194.0,12.871552149066702,0.0,-12.871552149066702,12.871552149066702,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.576226835500041,-0.07881134177500204,-0.17472222447395325,True
98,10,196.0,12.75533607811667,0.0,-12.75533607811667,12.75533607811667,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.5847211191015564,-0.07923605595507782,-0.11621607095003128,True
99,10,198.0,12.554204555461183,0.0,-12.554204555461183,12.554204555461183,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.5392139012525285,-0.07696069506262643,-0.20113152265548706,True
100,10,200.0,12.456242809304968,0.0,-12.456242809304968,12.456242809304968,5.0,1000.0,1.0,-100.0,-100.0,-6.667129541803694,1.5752490096812826,-0.07876245048406413,-0.09796174615621567,True
101,11,202.0,12.322705218801275,0.0,-12.322705218801275,12.322705218801275,12.0,504.0,1.0,-100.0,-100.0,-7.079042333116696,0.6308538742139093,-0.07570246490566912,-0.13353759050369263,True
102,11,204.0,12.186519438633695,0.0,-12.186519438633695,12.186519438633695,12.0,504.0,1.0,-100.0,-100.0,-7.486539198817797,0.6212630830370295,-0.07455156996444354,-0.13618578016757965,True
103,11,206.0,12.063608588883653,0.0,-12.063608588883653,12.063608588883653,12.0,504.0,1.0,-100.0,-100.0,-7.88953256649748,0.6135903270804572,-0.07363083924965487,-0.12291084975004196,True
104,11,208.0,11.890015484998003,0.0,-11.890015484998003,11.890015484998003,12.0,504.0,1.0,-100.0,-100.0,-8.288461421949988,0.6016207274165621,-0.07219448728998747,-0.17359310388565063,True
105,11,210.0,11.75809851498343,0.0,-11.75809851498343,11.75809851498343,12.0,504.0,1.0,-100.0,-99.08346237498336,-8.681649764707853,0.6099921057402886,-0.07319905268883464,-0.13191697001457214,True
106,11,212.0,11.59411938698031,0.0,-11.59411938698031,11.59411938698031,12.0,504.0,1.0,-100.0,-97.98415429152858,-9.070475773801228,0.6017773931115076,-0.07221328717338092,-0.16397912800312042,True
107,11,214.0,11.458939941832796,0.0,-11.458939941832796,11.458939941832796,12.0,504.0,1.0,-100.0,-96.61766155816925,-9.453879192682855,0.6064919078480416,-0.072779028941765,-0.13517944514751434,True
108,11,216.0,11.290293710539117,0.0,-11.290293710539117,11.290293710539117,12.0,504.0,1.0,-100.0,-95.49116618193996,-9.832812391817534,0.599846952288217,-0.07198163427458605,-0.16864623129367828,True
109,11,218.0,11.170954721281305,0.0,-11.170954721281305,11.170954721281305,12.0,504.0,1.0,-100.0,-94.08578092115931,-10.206168665314195,0.606513580089436,-0.07278162961073233,-0.1193389892578125,True
110,11,220.0,10.987928020069376,0.0,-10.987928020069376,10.987928020069376,12.0,504.0,1.0,-100.0,-93.09128934401087,-10.575578543663438,0.5938659532005617,-0.07126391438406741,-0.18302670121192932,True
111,12,222.0,10.806224094936624,0.0,-10.806224094936624,10.806224094936624,10.0,1000.0,1.0,-100.0,-100.0,-10.795337104064815,0.7278607738940148,-0.07278607738940147,-0.18170392513275146,True
112,12,224.0,10.666912438580766,0.0,-10.666912438580766,10.666912438580766,10.0,1000.0,1.0,-100.0,-100.0,-11.011461585963543,0.7410291148896014,-0.07410291148896014,-0.13931165635585785,True
113,12,226.0,10.459621520945802,0.0,-10.459621520945802,10.459621520945802,10.0,1000.0,1.0,-100.0,-100.0,-11.224799834735165,0.7336707358614384,-0.07336707358614383,-0.207290917634964,True
114,12,228.0,10.367490569362417,0.0,-10.367490569362417,10.367490569362417,10.0,1000.0,1.0,-100.0,-100.0,-11.433992265154085,0.7579161545995559,-0.07579161545995558,-0.09213095158338547,True
115,12,230.0,10.176448265323415,0.0,-10.176448265323415,10.176448265323415,10.0,1000.0,1.0,-100.0,-100.0,-11.641342076541344,0.7274996123789916,-0.07274996123789916,-0.19104230403900146,True
116,12,232.0,10.071666354546323,0.0,-10.071666354546323,10.071666354546323,10.0,1000.0,1.0,-100.0,-100.0,-11.844871041847824,0.7449474272258636,-0.07449474272258635,-0.10478191077709198,True
117,12,234.0,9.892652431735769,0.0,-9.892652431735769,9.892652431735769,10.0,1000.0,1.0,-100.0,-100.0,-12.046304368938763,0.7215188150639167,-0.07215188150639167,-0.1790139228105545,True
118,12,236.0,9.795121910283342,0.0,-9.795121910283342,9.795121910283342,10.0,1000.0,1.0,-100.0,-98.92652431735769,-12.244157417573469,0.7340692962389763,-0.07340692962389762,-0.09753052145242691,True
119,12,238.0,9.604987906524912,0.0,-9.604987906524912,9.604987906524912,10.0,1000.0,1.0,-100.0,-97.95121910283342,-12.440059855779133,0.7083820207625323,-0.07083820207625323,-0.19013400375843048,True
120,12,240.0,9.513104560086504,0.0,-9.513104560086504,9.513104560086504,10.0,1000.0,1.0,-100.0,-96.04987906524912,-12.632159613909636,0.7272405600482654,-0.07272405600482654,-0.0918833464384079,True
121,13,242.0,9.31827555806376,0.0,-9.31827555806376,9.31827555806376,8.0,1000.0,1.0,-100.0,-100.0,-12.869987227911786,0.8745469902190762,-0.0699637592175261,-0.19482900202274323,True
122,13,244.0,9.22695235372521,0.0,-9.22695235372521,9.22695235372521,8.0,1000.0,1.0,-100.0,-100.0,-13.102944116863371,0.9018306272990826,-0.07214645018392661,-0.09132320433855057,True
123,13,246.0,9.045788267860189,0.0,-9.045788267860189,9.045788267860189,8.0,1000.0,1.0,-100.0,-100.0,-13.33361792570649,0.8676973512949916,-0.06941578810359933,-0.18116408586502075,True
124,13,248.0,8.950572835514322,0.0,-8.950572835514322,8.950572835514322,8.0,1000.0,1.0,-100.0,-100.0,-13.559762632403007,0.8878696570867625,-0.071029572566941,-0.09521543234586716,True
125,13,250.0,8.769846635172144,0.0,-8.769846635172144,8.769846635172144,8.0,1000.0,1.0,-100.0,-100.0,-13.78352695329084,0.8572797634913492,-0.06858238107930793,-0.18072620034217834,True
126,13,252.0,8.679072173545137,0.0,-8.679072173545137,8.679072173545137,8.0,1000.0,1.0,-100.0,-100.0,-14.002773119170156,0.878196981502314,-0.07025575852018512,-0.09077446162700653,True
127,13,254.0,8.504709394881502,0.0,-8.504709394881502,8.504709394881502,8.0,1000.0,1.0,-100.0,-100.0,-14.219749923508788,0.8460062995750126,-0.067680503966001,-0.17436277866363525,True
128,13,256.0,8.4107911309693,0.0,-8.4107911309693,8.4107911309693,8.0,1000.0,1.0,-100.0,-100.0,-14.43236765838081,0.8643830474795121,-0.06915064379836097,-0.09391826391220093,True
129,13,258.0,8.2385579070542,0.0,-8.2385579070542,8.2385579070542,8.0,1000.0,1.0,-100.0,-100.0,-14.642637436655018,0.8352964497921401,-0.06682371598337121,-0.1722332239151001,True
130,13,260.0,8.1449499449227,0.0,-8.1449499449227,8.1449499449227,8.0,1000.0,1.0,-100.0,-100.0,-14.848601384331376,0.8534847438525004,-0.06827877950820004,-0.09360796213150024,True
131,14,262.0,7.991590665886179,0.0,-7.991590665886179,7.991590665886179,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.100348546146154,-0.06602091276876924,-0.1533592790365219,True
132,14,264.0,7.906220706412569,0.0,-7.906220706412569,7.906220706412569,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.1115764508052801,-0.06669458704831681,-0.08536995947360992,True
133,14,266.0,7.725250246236101,0.0,-7.725250246236101,7.725250246236101,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.0702225680303186,-0.06421335408181911,-0.1809704601764679,True
134,14,268.0,7.642603034386411,0.0,-7.642603034386411,7.642603034386411,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.105243240459064,-0.06631459442754384,-0.08264721184968948,True
135,14,270.0,7.440174097428098,0.0,-7.440174097428098,7.440174097428098,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.0624306437015179,-0.06374583862209107,-0.202428936958313,True
136,14,272.0,7.331323439488187,0.0,-7.331323439488187,7.331323439488187,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.1144521744915894,-0.06686713046949537,-0.10885065793991089,True
137,14,274.0,7.156737098703161,0.0,-7.156737098703161,7.156737098703161,6.0,210.0,1.0,-100.0,-100.0,-14.848601384331376,1.0906136645128017,-0.0654368198707681,-0.17458634078502655,True
138,14,276.0,7.038918728241697,0.0,-7.038918728241697,7.038918728241697,6.0,210.0,1.0,-100.0,-100.0,-15.984591399998541,1.1188524382752265,-0.0671311462965136,-0.11781837046146393,True
139,14,278.0,6.882488811621442,0.0,-6.882488811621442,6.882488811621442,6.0,210.0,1.0,-100.0,-100.0,-17.10188008702103,1.1013883992399882,-0.0660833039543993,-0.15642991662025452,True
140,14,280.0,6.757481584558263,0.0,-6.757481584558263,6.757481584558263,6.0,210.0,1.0,-100.0,-100.0,-18.19433862854826,1.1148435206338263,-0.06689061123802958,-0.12500722706317902,True
141,15,282.0,6.568306083092466,0.0,-6.568306083092466,6.568306083092466,6.0,1000.0,1.0,-100.0,-100.0,-18.419588014700185,1.1032083853212433,-0.0661925031192746,-0.18917550146579742,True
