decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
17,320.0,4.081515530357137,-4.081515530357137,5.0,1.0,1.0,48.0,290.0,1.0,True,4.407082132674019,26.636772491772703,0.0,0.0,1.9033160875085742,0.020491535076871514,0.5848694483679939,0.533474175044088,1536,24,40,65965.86989999923
18,340.0,2.935147578129545,-2.935147578129545,48.0,290.0,1.0,41.0,1000.0,2.0,True,45.49155393179519,80.69493135115096,0.4808900037314743,0.12513144911863802,1.1459166030050256,0.4808900037314743,0.7299355726066439,0.4196379235669415,1536,18,40,64507.8394000011
19,360.0,1.8891370764467865,-1.8891370764467865,41.0,1000.0,2.0,1.0,1.0,4.0,True,49.12585291355374,117.39609767943429,0.5110350006725639,0.1639575773111662,0.8626161480788141,1.6582366975490004,0.7624972190665905,0.747767641492863,1536,19,40,66607.41300000518
20,380.0,0.648457350442186,-0.648457350442186,1.0,1.0,4.0,1.0,1.0,19.0,True,38.46122372356473,48.85702409804247,0.4048123338725418,0.12622559599189162,0.7215812024427578,0.48439671797677875,0.5995503416897642,0.455802844097073,1536,24,40,65318.397600000026
21,400.0,-0.28561292379163206,0.28561292379163206,1.0,1.0,19.0,1.0,1000.0,8.0,True,33.473741564225044,39.35255670369563,0.35115289664827287,0.0989188225648707,0.7339769779297057,0.5483245351351798,0.6651576501157684,0.6671281874326858,1536,24,40,64874.14730001183
22,420.0,1.0261685133446008,-1.0261685133446008,1.0,1000.0,8.0,2.0,1000.0,4.0,True,2.38084008288166,9.049455897730729,0.0,0.0,0.7497247060644441,0.5721428268589079,0.5940980854439637,0.12211718793540433,1536,20,40,64699.660199999926
23,440.0,1.5336259962059557,-1.5336259962059557,2.0,1000.0,4.0,2.0,501.0,8.0,True,1.3935644753421939,1.4003970598769508,0.0,0.0,0.4880186930531636,0.053826026152819395,0.3874845337028024,0.31295424566547514,1536,17,40,66669.7955999989
24,460.0,0.5726772234775126,-0.5726772234775126,2.0,501.0,8.0,2.0,910.0,8.0,True,0.7007433206967462,10.887376293794222,0.0,0.0,0.24670621295226738,0.08985799783840775,0.16003816954569475,0.23637263273128822,1536,20,40,65226.89280001214
25,480.0,0.10290405759587884,-0.10290405759587884,2.0,910.0,8.0,2.0,1000.0,1.0,True,0.5201442616149451,0.6694180402617287,0.0,0.0,0.16525698444456793,0.04747744038468227,0.16370182143380252,0.21897510996656006,1536,18,40,65739.70969999209
26,500.0,0.4539193925447762,-0.4539193925447762,2.0,1000.0,1.0,1.0,958.0,10.0,True,0.3543374590179976,0.3772128722798195,0.0,0.0,0.12873279861742049,0.00012444972526282072,0.09406154207907076,0.27480948414545137,1536,16,40,64923.38349999045
27,520.0,0.07196591209503822,-0.07196591209503822,1.0,958.0,10.0,1.0,1000.0,5.0,True,0.11983504102395016,0.2123637492176697,0.0,0.0,0.043600559105209415,0.012982343202111224,0.024604141332731543,0.15386098797441766,1536,17,40,64744.30669999856
28,540.0,0.058677165128756315,-0.058677165128756315,1.0,1000.0,5.0,1.0,973.0,1.0,True,0.08672305136073157,0.10970695997978255,0.0,0.0,0.027271396494279544,0.010648620098436368,0.025630498883907425,0.12254494390468726,1536,16,40,66640.50280000083
29,560.0,0.056345259328736574,-0.056345259328736574,1.0,973.0,1.0,1.0,973.0,1.0,False,0.04244928442655142,0.04244928442655142,0.0,0.0,0.013627548885051511,0.0072607557394803734,0.011563808786708213,0.0,1536,14,40,64494.398299997556
30,580.0,0.012926958524985821,-0.012926958524985821,1.0,973.0,1.0,1.0,1000.0,2.0,True,0.019951651964444355,0.022175674853816274,0.0,0.0,0.006753074548214499,0.005852957010574755,0.003177432828269414,0.034159153445856565,1536,14,40,66329.85270000063
31,600.0,0.0048474559389433125,-0.0048474559389433125,1.0,1000.0,2.0,2.0,1000.0,4.0,True,0.014744367037619537,0.02098231389027029,0.0,0.0,0.004945877860257042,0.003144164642890246,0.002661475267840315,0.06190537278200142,1536,15,40,65211.32230000512
32,620.0,0.005746394779635011,-0.005746394779635011,2.0,1000.0,4.0,2.0,1000.0,8.0,True,0.01530760974391156,0.6011627134085832,0.0,0.0,0.005557898679217033,0.0002236036762042204,0.002864536296449857,0.12154742509255279,1536,13,40,64861.883699995815
33,640.0,0.004026372631415143,-0.004026372631415143,2.0,1000.0,8.0,2.0,994.0,9.0,True,0.015783125193424893,0.1869835772257572,0.0,0.0,0.005633082562098934,0.0006849736128060613,0.0038686326065644912,0.03058406562595003,1536,14,40,63793.60679999809
34,660.0,0.008982115168691962,-0.008982115168691962,2.0,994.0,9.0,2.0,1000.0,10.0,True,0.012779342892255331,0.025301427627470594,0.0,0.0,0.004410051887327881,0.00035399669332036865,0.0034764001146798855,0.03058406562595003,1536,14,40,66889.6425999992
