rank,candidate_id,kp,ki,kd,score,valid,invalid_reason,tail_mae,tail_bias,tail_std,overshoot_max,overshoot_rmse,final_error,final_abs_error,time_to_near_s,time_to_settle_s,mae_full,p90_abs_error_full,max_abs_error_full,min_temp,max_temp,end_temp,control_abs_mean
566,46,30.0,412.0,18.0,81.15914452481898,True,,4.598807669790163,4.598807669790163,1.2509582189618735,9.9139535651193,5.447429614170721,2.4973089472041465,2.4973089472041465,384.0,406.0,9.261305993348747,21.643363735824828,26.878424294292927,-9.9139535651193,26.878424294292927,-2.4973089472041465,46.26455772833588
567,432,40.0,850.0,15.0,81.17747328748197,True,,8.121878860316007,8.121878860316007,0.0658229130667316,8.196136038975965,5.2158347461612635,7.972126862136065,7.972126862136065,486.0,522.0,9.69179738473585,21.78425243864331,26.872383937239647,-8.196136038975965,26.872383937239647,-7.972126862136065,29.263110308786096
568,282,39.0,897.0,5.0,81.23054174264719,True,,8.04368299544162,8.04368299544162,0.015077529945766839,8.059248133206893,5.257599317875344,8.037661074130938,8.037661074130938,466.0,502.0,9.506162841152506,21.40741678917548,26.869626820087433,-8.059248133206893,26.869626820087433,-8.037661074130938,29.386030136492323
569,95,24.0,421.0,5.0,81.31432057350212,True,,4.728120900031624,4.728120900031624,0.13184238759476005,9.899481112195645,5.39989181729613,4.75279616464104,4.75279616464104,346.0,364.0,8.94412329180279,21.057943974062802,26.875554785132408,-9.899481112195645,26.875554785132408,-4.75279616464104,53.210658725895925
570,486,40.0,892.0,9.0,81.40341449585085,True,,8.131210946472264,8.131210946472264,0.023222267958507948,8.152494644360559,5.241633270262893,8.126540848098557,8.126540848098557,476.0,512.0,9.585496318653968,21.561886754632,26.870680257678032,-8.152494644360559,26.870680257678032,-8.126540848098557,28.795538603222248
571,302,32.0,597.0,18.0,81.45355419995512,True,,6.55918091211687,6.55918091211687,0.9553451216010982,9.09142008802155,5.334991240968937,4.8758962826104835,4.8758962826104835,446.0,476.0,9.698069935077704,22.02574057802558,26.875100269913673,-9.09142008802155,26.875100269913673,-4.8758962826104835,39.95108495820565
572,735,35.0,728.0,6.0,81.68542493659652,True,,7.496270068449753,7.496270068449753,0.3717307013427407,8.330503841971222,5.348301032184311,6.822543023379694,6.822543023379694,448.0,482.0,9.53025400080974,21.445417604595427,26.871465638279915,-8.330503841971222,26.871465638279915,-6.822543023379694,34.52088582562621
573,18,34.0,687.0,7.0,81.69091476652932,True,,7.252735811685033,7.252735811685033,0.5019616461191042,8.494767490890808,5.357735520125269,6.3566158975008875,6.3566158975008875,442.0,476.0,9.539611635533511,21.50564237236977,26.872099861502647,-8.494767490890808,26.872099861502647,-6.3566158975008875,36.07390328245908
574,875,31.0,492.0,15.0,81.75282936507745,True,,5.602665747909819,5.602665747909819,1.1310955787863448,9.499267892970238,5.43400169103614,3.680126262945123,3.680126262945123,406.0,432.0,9.458581787508932,21.73237091675401,26.876492336392403,-9.499267892970238,26.876492336392403,-3.680126262945123,42.9512996836018
575,530,33.0,640.0,6.0,82.02722144240096,True,,6.959470125176213,6.959470125176213,0.6173147300324473,8.678952019719873,5.402819581357111,5.885988198395353,5.885988198395353,430.0,460.0,9.508874057254676,21.476457614824177,26.87258690595627,-8.678952019719873,26.87258690595627,-5.885988198395353,37.81658092395457
576,442,39.0,847.0,7.0,82.06499562538764,True,,8.09257751901883,8.09257751901883,0.05539385337613411,8.146185925463215,5.320221483096736,7.968268995573908,7.968268995573908,466.0,502.0,9.575333122074035,21.470000899955632,26.870784610509872,-8.146185925463215,26.870784610509872,-7.968268995573908,29.936500882676174
577,480,36.0,705.0,17.0,82.16553313029178,True,,7.6830386514587055,7.6830386514587055,0.4649516899113504,8.548037206928711,5.326708815012772,6.829712139784533,6.829712139784533,472.0,506.0,9.76800969366958,21.86330893816194,26.873937532305717,-8.548037206928711,26.873937532305717,-6.829712139784533,34.30966247704571
578,942,34.0,665.0,8.0,82.22562661886398,True,,7.236840254656465,7.236840254656465,0.5456142809089835,8.596025064704008,5.394855803723977,6.266742114210501,6.266742114210501,442.0,474.0,9.568072250007535,21.52431138381362,26.872644633054733,-8.596025064704008,26.872644633054733,-6.266742114210501,36.47301962590462
579,427,37.0,725.0,18.0,82.25772164972112,True,,7.854056717289013,7.854056717289013,0.38355624617726414,8.489849807869177,5.318361163112475,7.141151124960743,7.141151124960743,478.0,512.0,9.793791265188581,21.886181416362525,26.874051466584206,-8.489849807869177,26.874051466584206,-7.141151124960743,33.20218365172136
580,336,34.0,677.0,5.0,82.29236401724795,True,,7.276004074000345,7.276004074000345,0.4857071559240679,8.512857630958024,5.410183514836161,6.419911910015799,6.419911910015799,436.0,468.0,9.518834911964332,21.415830446407202,26.87196858227253,-8.512857630958024,26.87196858227253,-6.419911910015799,36.23289017214839
581,319,35.0,667.0,17.0,82.5689206004802,True,,7.485656216164362,7.485656216164362,0.5861344628455422,8.710270842646423,5.369482535549956,6.421660224201332,6.421660224201332,464.0,498.0,9.77180944844217,21.879752378910784,26.874329820275307,-8.710270842646423,26.874329820275307,-6.421660224201332,35.82262595275495
582,494,32.0,540.0,15.0,82.57057800188451,True,,6.296235775240107,6.296235775240107,0.9992605977116775,9.276179498119745,5.45124464909161,4.5718128812659415,4.5718128812659415,424.0,452.0,9.595103612781495,21.78544948026538,26.875756941735744,-9.276179498119745,26.875756941735744,-4.5718128812659415,40.958976022381385
583,59,38.0,738.0,19.0,82.58475045765508,True,,8.011551684558482,8.011551684558482,0.3115737640648462,8.473709963494912,5.32778625016881,7.420258924772497,7.420258924772497,482.0,516.0,9.825452452120274,21.91711940461537,26.874355643987656,-8.473709963494912,26.874355643987656,-7.420258924772497,32.25844410795255
584,549,31.0,450.0,16.0,82.60500461150741,True,,5.3783054100835255,5.3783054100835255,1.1492091778861029,9.70725420868257,5.512553609175071,3.432100206729956,3.432100206729956,396.0,420.0,9.435326299839556,21.669999101012948,26.877501219511032,-9.70725420868257,26.877501219511032,-3.432100206729956,44.23403240503095
585,792,39.0,846.0,5.0,82.67186362732788,True,,8.137631330802249,8.137631330802249,0.041377704547537954,8.177769778959828,5.367521438388104,8.04157900490236,8.04157900490236,462.0,498.0,9.566734507902018,21.40320907601854,26.870518639683723,-8.177769778959828,26.870518639683723,-8.04157900490236,29.991436347493565
586,630,32.0,532.0,13.0,82.78476230000842,True,,6.271084282009875,6.271084282009875,0.9633524467729171,9.267904834880028,5.4765931021141405,4.624522207421251,4.624522207421251,418.0,444.0,9.554232508354568,21.680742994695905,26.875595077872276,-9.267904834880028,26.875595077872276,-4.624522207421251,41.094051046775675
587,585,39.0,776.0,14.0,82.86522610519508,True,,8.125494911737322,8.125494911737322,0.18012862507548721,8.363457348372322,5.356347195704361,7.7665604542635265,7.7665604542635265,476.0,510.0,9.729239063666768,21.717805281281475,26.873225033283234,-8.363457348372322,26.873225033283234,-7.7665604542635265,30.863332378767616
