run_id,run_dir,tail_mae,overshoot,cost,duration_s
run_1778853771_ef5ea5be,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778853771_ef5ea5be,0.5146071854665223,1.3603544235229492,19.02024876145108,1197.4607870578766
run_1776886175_f799f1ad,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776886175_f799f1ad,0.8210528948727776,1.3603544235229492,19.326694470857333,1197.6376869678497
mpc_replay_1780502219_badf9738,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780502219_badf9738,0.30278087933858233,1.40440034866333,20.026184272595412,1237.9453916549683
run_1777167065_350a6b5e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777167065_350a6b5e,0.4168769513253754,1.40440034866333,20.140280344582205,1197.0790433883667
val_1777566608_5f7205da,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777566608_5f7205da,0.4766074082384078,1.40440034866333,20.20001080149524,1197.9406485557556
run_1778788589_14470cde,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778788589_14470cde,0.48810907713682183,1.40440034866333,20.211512470393654,1198.70516705513
run_1778850044_2ec35705,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778850044_2ec35705,0.5039591755783349,1.40440034866333,20.227362568835165,1198.4571437835693
val_1777572203_204c79d7,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777572203_204c79d7,0.5147024154663086,1.40440034866333,20.23810580872314,1196.9372117519379
run_1778790451_a98a06cb,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778790451_a98a06cb,0.5147227414449056,1.40440034866333,20.238126134701737,1197.6170508861542
run_1778784860_c97242f2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778784860_c97242f2,0.5195313787460327,1.40440034866333,20.242934772002865,1198.266666650772
run_1778792315_72e42c9b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778792315_72e42c9b,0.5283508030573527,1.40440034866333,20.251754196314184,1197.3563933372498
run_1778786726_06240654,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778786726_06240654,0.5298714049657186,1.40440034866333,20.25327479822255,1198.4568367004395
run_1776803282_ad50a4ac,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776803282_ad50a4ac,0.7852309032722756,1.40440034866333,20.508634296529106,1196.8589308261871
run_1776865410_5268c0e4,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776865410_5268c0e4,1.0483273073684338,1.40440034866333,20.771730700625266,1192.2790713310242
run_1780135467_fca4756a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780135467_fca4756a,0.07290473937988279,1.4484591484069824,21.05324378541869,1197.7177579402924
run_1780131741_1a644c72,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780131741_1a644c72,0.08943046887715653,1.4484591484069824,21.069769514915965,1197.706710577011
run_1777152245_14d4a5ef,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777152245_14d4a5ef,0.4706516472498576,1.4484591484069824,21.450990693288666,1197.451604604721
run_1777150562_a42f9b3e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777150562_a42f9b3e,0.47080384731292724,1.4484591484069824,21.451142893351733,1198.5765371322632
run_1777158981_e2c98b3f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777158981_e2c98b3f,0.48228724479675295,1.4484591484069824,21.46262629083556,1198.0963957309723
run_1777160664_f1b68034,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777160664_f1b68034,0.49356566588083906,1.4484591484069824,21.473904711919648,1197.1817276477814
run_1777153929_517947be,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777153929_517947be,0.49919587987601954,1.4484591484069824,21.479534925914827,1197.4754002094269
run_1777155613_a3d5081a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777155613_a3d5081a,0.4993227296493378,1.4484591484069824,21.479661775688147,1197.2652583122253
run_1777148879_62f24233,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777148879_62f24233,0.508436172803243,1.4484591484069824,21.48877521884205,1198.5796122550964
run_1778781134_d04bdfc4,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778781134_d04bdfc4,0.5110398689905803,1.4484591484069824,21.491378915029387,1197.3557300567627
run_1777157297_365e8474,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777157297_365e8474,0.5127002684275309,1.4484591484069824,21.493039314466337,1196.8777039051056
run_1778779271_61f7e585,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778779271_61f7e585,0.5149523827853619,1.4484591484069824,21.49529142882417,1198.6699697971344
run_1778846308_79d0fbfa,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778846308_79d0fbfa,0.5182942844725944,1.4484591484069824,21.498633330511403,1193.0981481075287
