run_id,end_idx,next_idx,elapsed_s,next_elapsed_s,dt_to_next_s,n_pid_substeps,pid_period_s,control_mode,pid_substep_temp_mode,temp_ref,kp,ki,kd,pid_selector_idx,real_temp_t,pred_temp_t,real_temp_t1,pred_temp_t1,prediction_temp_t1,real_delta_t1,pred_delta_t1,prediction_delta_t1,error_temp_t1,abs_error_temp_t1,prediction_error_temp_t1,prediction_abs_error_temp_t1,error_delta_t1,abs_error_delta_t1,prediction_error_delta_t1,prediction_abs_error_delta_t1,u,u_p,u_i,u_d,u_norm,u_p_norm,u_i_norm,u_d_norm,diff_out,diff_filter_out,diff_prev_value,pid_i_state,pid_d_state
run_1778846308_79d0fbfa,214,215,477.1066482067108,479.07927536964417,1.9726271629333496,20,0.1,pid_substep,hold,0.0,12.0,550.0,40.0,,2.122250556945801,3.7196304500102997,2.0340394973754883,3.6067007556557655,2.01516592502594,-0.0882110595703125,-0.11292969435453415,-0.10708463191986084,1.5726612582802773,1.5726612582802773,-0.01887357234954834,0.01887357234954834,-0.02471863478422165,0.02471863478422165,-0.01887357234954834,0.01887357234954834,-23.59922786293851,-30.996920416752495,-7.80411836800438,15.201810921818366,-0.2359922786293851,-0.30996920416752494,-0.0780411836800438,0.15201810921818365,-0.0456054327654551,-0.004560543276545511,3.7196304500102997,-0.0780411836800438,0.15201810921818365
run_1778846308_79d0fbfa,215,216,479.07927536964417,481.12130641937256,2.0420310497283936,20,0.1,pid_substep,hold,0.0,12.0,550.0,40.0,,2.0340394973754883,3.6067007556557655,1.945829391479492,3.5338072553277016,1.9504701867699623,-0.08821010589599632,-0.07289350032806396,-0.08356931060552597,1.5879778638482096,1.5879778638482096,0.004640795290470345,0.004640795290470345,0.015316605567932351,0.015316605567932351,0.004640795290470345,0.004640795290470345,-22.50635550271454,-30.05583963046471,-7.913412330296969,15.46289645804714,-0.2250635550271454,-0.3005583963046471,-0.07913412330296969,0.1546289645804714,-0.04638868937414142,-0.004638868937414142,3.6067007556557655,-0.07913412330296969,0.1546289645804714
run_1778846308_79d0fbfa,216,217,481.12130641937256,483.4861557483673,2.364849328994751,24,0.1,pid_substep,hold,0.0,12.0,550.0,40.0,,1.945829391479492,3.5338072553277016,1.8575944900512693,3.4393307492136955,1.8489025756716726,-0.08823490142822266,-0.09447650611400604,-0.09692681580781937,1.5817362591624262,1.5817362591624262,-0.00869191437959671,0.00869191437959671,-0.006241604685783386,0.006241604685783386,-0.00869191437959671,0.00869191437959671,-14.69397972601476,-22.086295345798135,-8.140158397987124,15.532474017770499,-0.1469397972601476,-0.22086295345798135,-0.08140158397987124,0.15532474017770498,-0.04437849719362999,-0.004437849719362999,3.5338072553277016,-0.08140158397987124,0.15532474017770498
run_1778846308_79d0fbfa,217,218,483.4861557483673,485.0890555381775,1.6028997898101807,16,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.8575944900512693,3.4393307492136955,1.7693910598754885,3.291719727218151,1.7318865805864332,-0.0882034301757808,-0.14761102199554443,-0.12570790946483612,1.5223286673426626,1.5223286673426626,-0.037504479289055315,0.037504479289055315,-0.05940759181976363,0.05940759181976363,-0.037504479289055315,0.037504479289055315,-14.094541368009875,-21.495817182585597,-8.467713707436047,15.86898952201177,-0.14094541368009875,-0.21495817182585597,-0.08467713707436048,0.1586898952201177,-0.04533997006289077,-0.004533997006289077,3.4393307492136955,-0.08467713707436048,0.1586898952201177
run_1778846308_79d0fbfa,218,219,485.0890555381775,487.04910612106323,1.9600505828857422,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.7693910598754885,3.291719727218151,1.6811747550964355,3.2222851142287254,1.7014333531260493,-0.08821630477905296,-0.06943461298942566,-0.06795770674943924,1.5411103591322899,1.5411103591322899,0.020258598029613717,0.020258598029613717,0.018781691789627297,0.018781691789627297,0.020258598029613717,0.020258598029613717,-12.729053179464644,-20.573248295113444,-8.85958510353344,16.703780219182242,-0.12729053179464644,-0.20573248295113444,-0.0885958510353344,0.1670378021918224,-0.04772508634052069,-0.004772508634052069,3.291719727218151,-0.0885958510353344,0.1670378021918224
run_1778846308_79d0fbfa,219,220,487.04910612106323,489.03969979286194,1.990593671798706,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.6811747550964355,3.2222851142287254,1.5929765701293943,3.1119401454925537,1.59348464012146,-0.08819818496704124,-0.11034496873617172,-0.08769011497497559,1.5189635753631594,1.5189635753631594,0.0005080699920656517,0.0005080699920656517,-0.022146783769130485,0.022146783769130485,0.0005080699920656517,0.0005080699920656517,-13.167336811255193,-20.139281963929534,-9.243190474274943,16.215135626949284,-0.13167336811255193,-0.20139281963929534,-0.09243190474274943,0.16215135626949284,-0.04632895893414081,-0.004632895893414081,3.2222851142287254,-0.09243190474274943,0.16215135626949284
run_1778846308_79d0fbfa,220,221,489.03969979286194,491.0773997306824,2.0376999378204346,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.5929765701293943,3.1119401454925537,1.504781723022461,3.046360731124878,1.5259224176406858,-0.08819484710693337,-0.06557941436767578,-0.0670541524887085,1.541579008102417,1.541579008102417,0.021140694618224876,0.021140694618224876,0.02261543273925759,0.02261543273925759,0.021140694618224876,0.021140694618224876,-12.639289484269508,-19.44962590932846,-9.613659539214536,16.423995964273487,-0.12639289484269509,-0.1944962590932846,-0.09613659539214536,0.16423995964273488,-0.04692570275506711,-0.004692570275506711,3.1119401454925537,-0.09613659539214536,0.16423995964273488
run_1778846308_79d0fbfa,221,222,491.0773997306824,493.04260087013245,1.9652011394500732,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.504781723022461,3.046360731124878,1.4165730476379397,2.924583576619625,1.4137542098760605,-0.08820867538452126,-0.12177715450525284,-0.09102751314640045,1.5080105289816854,1.5080105289816854,-0.0028188377618791893,0.0028188377618791893,-0.033568479120731576,0.033568479120731576,-0.0028188377618791893,0.0028188377618791893,-13.115373357218235,-19.039754569530487,-9.97632153101511,15.900702743327361,-0.13115373357218235,-0.19039754569530487,-0.09976321531015109,0.1590070274332736,-0.045430579266649604,-0.0045430579266649606,3.046360731124878,-0.09976321531015109,0.1590070274332736
run_1778846308_79d0fbfa,222,223,493.04260087013245,495.05079793930054,2.008197069168091,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.4165730476379397,2.924583576619625,1.3283824920654297,2.8581529706716537,1.34726057946682,-0.08819055557250999,-0.06643060594797134,-0.06931246817111969,1.529770478606224,1.529770478606224,0.018878087401390298,0.018878087401390298,0.021759949624538644,0.021759949624538644,0.018878087401390298,0.018878087401390298,-12.281688156662119,-18.278647353872657,-10.32448624251745,16.321445439727988,-0.12281688156662118,-0.18278647353872657,-0.1032448624251745,0.16321445439727988,-0.04663270125636568,-0.004663270125636568,2.924583576619625,-0.1032448624251745,0.16321445439727988
run_1778846308_79d0fbfa,223,224,495.05079793930054,497.054256439209,2.0034584999084473,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.3283824920654297,2.8581529706716537,1.240194320678711,2.739013858139515,1.2402469292283058,-0.08818817138671875,-0.11913911253213882,-0.08813556283712387,1.498819537460804,1.498819537460804,5.260854959487915e-05,5.260854959487915e-05,-0.030950941145420074,0.030950941145420074,5.260854959487915e-05,5.260854959487915e-05,-12.706721493468729,-17.863456066697836,-10.6647425485498,15.821477121778907,-0.12706721493468728,-0.17863456066697836,-0.10664742548549799,0.15821477121778907,-0.045204220347939736,-0.004520422034793974,2.8581529706716537,-0.10664742548549799,0.15821477121778907
run_1778846308_79d0fbfa,224,225,497.054256439209,499.06331396102905,2.0090575218200684,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.240194320678711,2.739013858139515,1.1960945129394531,2.675995573401451,1.170574612915516,-0.04409980773925781,-0.06301828473806381,-0.06961970776319504,1.479901060461998,1.479901060461998,-0.025519900023937225,0.025519900023937225,-0.018918476998806,0.018918476998806,-0.025519900023937225,0.025519900023937225,-11.901846994720778,-17.11883661337197,-10.990815626899748,16.207805245550936,-0.11901846994720777,-0.17118836613371968,-0.10990815626899747,0.16207805245550938,-0.0463080149872884,-0.00463080149872884,2.739013858139515,-0.10990815626899747,0.16207805245550938
run_1778846308_79d0fbfa,225,226,499.06331396102905,501.0519509315491,1.9886369705200195,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.1960945129394531,2.675995573401451,1.0637993812561035,2.5563877671957016,1.0930721163749695,-0.1322951316833496,-0.11960780620574951,-0.10302239656448364,1.492588385939598,1.492588385939598,0.029272735118865967,0.029272735118865967,0.012687325477600098,0.012687325477600098,0.029272735118865967,0.029272735118865967,-12.369972682012381,-16.72497233375907,-11.309386528495146,15.664386180241834,-0.12369972682012381,-0.1672497233375907,-0.11309386528495147,0.15664386180241835,-0.044755389086405244,-0.004475538908640524,2.675995573401451,-0.11309386528495147,0.15664386180241835
run_1778846308_79d0fbfa,226,227,501.0519509315491,503.04358172416687,1.9916307926177979,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.0637993812561035,2.5563877671957016,1.0197148323059082,2.49433122202754,1.013664547353983,-0.04408454895019531,-0.06205654516816139,-0.05013483390212059,1.474616389721632,1.474616389721632,-0.006050284951925278,0.006050284951925278,-0.01797199621796608,0.01797199621796608,-0.006050284951925278,0.006050284951925278,-11.51798579074288,-15.977423544973135,-11.613718405542267,16.073156159772523,-0.1151798579074288,-0.15977423544973135,-0.11613718405542267,0.16073156159772523,-0.04592330331363578,-0.0045923303313635784,2.5563877671957016,-0.11613718405542267,0.16073156159772523
run_1778846308_79d0fbfa,227,228,503.04358172416687,505.08375668525696,2.040174961090088,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,1.0197148323059082,2.49433122202754,0.8874416351318359,2.3757396824657917,0.9110809341073036,-0.13227319717407227,-0.1185915395617485,-0.10863389819860458,1.4882980473339558,1.4882980473339558,0.023639298975467682,0.023639298975467682,0.013681657612323761,0.013681657612323761,0.023639298975467682,0.023639298975467682,-11.972953032385425,-15.589570137672126,-11.91066259864077,15.527279703927471,-0.11972953032385425,-0.15589570137672126,-0.1191066259864077,0.1552727970392747,-0.04436365629693563,-0.004436365629693563,2.49433122202754,-0.1191066259864077,0.1552727970392747
run_1778846308_79d0fbfa,228,229,505.08375668525696,507.22019815444946,2.136441469192505,21,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.8874416351318359,2.3757396824657917,0.8874416351318359,2.312693614512682,0.8420991934835911,0.0,-0.06304606795310974,-0.04534244164824486,1.425251979380846,1.425251979380846,-0.04534244164824486,0.04534244164824486,-0.06304606795310974,0.06304606795310974,-0.04534244164824486,0.04534244164824486,-11.202708706493139,-14.848373015411198,-12.207630058948993,15.853294367867052,-0.11202708706493139,-0.14848373015411198,-0.12207630058948993,0.15853294367867052,-0.04529512676533443,-0.004529512676533443,2.3757396824657917,-0.12207630058948993,0.15853294367867052
run_1778846308_79d0fbfa,229,230,507.22019815444946,509.07427501678467,1.854076862335205,19,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.8874416351318359,2.312693614512682,0.7551732063293457,2.1975796334445477,0.7727746665477753,-0.13226842880249023,-0.11511398106813431,-0.11466696858406067,1.442406427115202,1.442406427115202,0.017601460218429565,0.017601460218429565,0.017154447734355927,0.017154447734355927,0.017601460218429565,0.017601460218429565,-11.50227962142556,-14.454335090704262,-12.469184693923637,15.421240163202343,-0.1150227962142556,-0.14454335090704262,-0.12469184693923638,0.15421240163202343,-0.044060686180578124,-0.004406068618057812,2.312693614512682,-0.12469184693923638,0.15421240163202343
run_1778846308_79d0fbfa,230,231,509.07427501678467,511.0957474708557,2.021472454071045,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.7551732063293457,2.1975796334445477,0.7110810279846191,2.136065252125263,0.7076427899301052,-0.04409217834472656,-0.06151438131928444,-0.047530416399240494,1.424984224140644,1.424984224140644,-0.0034382380545139313,0.0034382380545139313,-0.017422202974557877,0.017422202974557877,-0.0034382380545139313,0.0034382380545139313,-10.683968113550184,-13.734872709028423,-12.730801316952734,15.78170591243097,-0.10683968113550185,-0.13734872709028423,-0.12730801316952733,0.1578170591243097,-0.04509058832123135,-0.004509058832123135,2.1975796334445477,-0.12730801316952733,0.1578170591243097
run_1778846308_79d0fbfa,231,232,511.0957474708557,513.0534136295319,1.9576661586761475,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.7110810279846191,2.136065252125263,0.6229124069213867,2.0209672674536705,0.6123307570815086,-0.08816862106323242,-0.11509798467159271,-0.0987502709031105,1.3980548605322838,1.3980548605322838,-0.010581649839878082,0.010581649839878082,-0.02692936360836029,0.02692936360836029,-0.010581649839878082,0.010581649839878082,-11.08049782344299,-13.350407825782895,-12.985094799348595,15.255004801688502,-0.11080497823442989,-0.13350407825782895,-0.12985094799348595,0.15255004801688501,-0.04358572800482429,-0.004358572800482429,2.136065252125263,-0.12985094799348595,0.15255004801688501
run_1778846308_79d0fbfa,232,233,513.0534136295319,515.076895236969,2.023481607437134,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.6229124069213867,2.0209672674536705,0.6229124069213867,1.9615242779254913,0.5726936906576157,0.0,-0.05944298952817917,-0.05021871626377106,1.3386118710041046,1.3386118710041046,-0.05021871626377106,0.05021871626377106,-0.05944298952817917,0.05944298952817917,-0.05021871626377106,0.05021871626377106,-10.225658406505596,-12.63104542158544,-13.225686140712101,15.631073155791944,-0.10225658406505597,-0.1263104542158544,-0.132256861407121,0.15631073155791944,-0.044660209016548415,-0.004466020901654841,2.0209672674536705,-0.132256861407121,0.15631073155791944
run_1778846308_79d0fbfa,233,234,515.076895236969,517.0724239349365,1.9955286979675293,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.6229124069213867,1.9615242779254913,0.578819751739502,1.8504935055971146,0.5302629321813583,-0.044092655181884766,-0.11103077232837677,-0.09264947474002838,1.2716737538576126,1.2716737538576126,-0.048556819558143616,0.048556819558143616,-0.066938117146492,0.066938117146492,-0.048556819558143616,0.048556819558143616,-10.632943170676153,-12.25952673703432,-13.459200935703219,15.085784502061387,-0.10632943170676154,-0.12259526737034321,-0.1345920093570322,0.15085784502061386,-0.043102241434461105,-0.0043102241434461105,1.9615242779254913,-0.1345920093570322,0.15085784502061386
run_1778846308_79d0fbfa,234,235,517.0724239349365,519.2658677101135,2.193443775177002,22,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.578819751739502,1.8504935055971146,0.578819751739502,1.7927968055009842,0.5385497063398361,0.0,-0.05769670009613037,-0.04027004539966583,1.2139770537614822,1.2139770537614822,-0.04027004539966583,0.04027004539966583,-0.05769670009613037,0.05769670009613037,-0.04027004539966583,0.04027004539966583,-10.007574991222103,-11.565584409981966,-13.70152746619807,15.259536884957933,-0.10007574991222104,-0.11565584409981966,-0.1370152746619807,0.15259536884957933,-0.04359867681416552,-0.004359867681416552,1.8504935055971146,-0.1370152746619807,0.15259536884957933
run_1778846308_79d0fbfa,235,236,519.2658677101135,521.0536046028137,1.7877368927001953,18,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.578819751739502,1.7927968055009842,0.5347304344177246,1.6896906793117523,0.5309057347476482,-0.044089317321777344,-0.10310612618923187,-0.047914016991853714,1.1549602448940277,1.1549602448940277,-0.0038246996700763702,0.0038246996700763702,-0.05901680886745453,0.05901680886745453,-0.0038246996700763702,0.0038246996700763702,-10.228357249094405,-11.204980034381151,-13.893612838216034,14.870235623502781,-0.10228357249094405,-0.11204980034381151,-0.13893612838216035,0.1487023562350278,-0.042486387495722235,-0.004248638749572224,1.7927968055009842,-0.13893612838216035,0.1487023562350278
run_1778846308_79d0fbfa,236,237,521.0536046028137,523.0430810451508,1.9894764423370361,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.5347304344177246,1.6896906793117523,0.5347304344177246,1.6342881694436073,0.5107625592499971,0.0,-0.05540250986814499,-0.02396787516772747,1.0995577350258827,1.0995577350258827,-0.02396787516772747,0.02396787516772747,-0.05540250986814499,0.05540250986814499,-0.02396787516772747,0.02396787516772747,-9.563119592971878,-10.560566745698452,-14.094766490515036,15.092213643241612,-0.09563119592971878,-0.10560566745698452,-0.14094766490515037,0.15092213643241612,-0.043120610409261746,-0.004312061040926175,1.6896906793117523,-0.14094766490515037,0.15092213643241612
run_1778846308_79d0fbfa,237,238,523.0430810451508,526.404819726944,3.361738681793213,34,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.5347304344177246,1.6342881694436073,0.4024643898010254,1.5199441984295845,0.48917361721396446,-0.13226604461669922,-0.11434397101402283,-0.04555681720376015,1.1174798086285591,1.1174798086285591,0.08670922741293907,0.08670922741293907,0.01792207360267639,0.01792207360267639,0.08670922741293907,0.08670922741293907,-11.090745046280276,-10.214301059022546,-14.425515286711988,13.549071299454257,-0.11090745046280276,-0.10214301059022546,-0.14425515286711987,0.13549071299454257,-0.03871163228415502,-0.003871163228415502,1.6342881694436073,-0.14425515286711987,0.13549071299454257
run_1778846308_79d0fbfa,238,239,526.404819726944,528.0402672290802,1.6354475021362305,16,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.4024643898010254,1.5199441984295845,0.4024643898010254,1.472732000052929,0.3732338957488537,0.0,-0.04721219837665558,-0.029230494052171707,1.0702676102519035,1.0702676102519035,-0.029230494052171707,0.029230494052171707,-0.04721219837665558,0.04721219837665558,-0.029230494052171707,0.029230494052171707,-9.708979926539898,-9.499651240184903,-14.57027187703861,14.360943190683614,-0.09708979926539898,-0.09499651240184903,-0.1457027187703861,0.14360943190683614,-0.04103126625909604,-0.004103126625909604,1.5199441984295845,-0.1457027187703861,0.14360943190683614
run_1778846308_79d0fbfa,239,240,528.0402672290802,530.043928861618,2.003661632537842,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.4024643898010254,1.472732000052929,0.3143186569213867,1.3709321841597557,0.32584335654973984,-0.08814573287963867,-0.10179981589317322,-0.07662103325128555,1.056613527238369,1.056613527238369,0.011524699628353119,0.011524699628353119,-0.013654083013534546,0.013654083013534546,0.011524699628353119,0.011524699628353119,-10.207955247448933,-9.204575000330806,-14.745597115140152,13.742216868022025,-0.10207955247448933,-0.09204575000330806,-0.14745597115140152,0.13742216868022025,-0.03926347676577722,-0.003926347676577722,1.472732000052929,-0.14745597115140152,0.13742216868022025
run_1778846308_79d0fbfa,240,241,530.043928861618,532.0407881736755,1.9968593120574951,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.3143186569213867,1.3709321841597557,0.2702336311340332,1.3201595172286034,0.28043873608112335,-0.044085025787353516,-0.050772666931152344,-0.03387992084026337,1.0499258860945702,1.0499258860945702,0.010205104947090149,0.010205104947090149,-0.006687641143798828,0.006687641143798828,0.010205104947090149,0.010205104947090149,-9.426117126692745,-8.568326150998473,-14.90880332754011,14.051012351845838,-0.09426117126692746,-0.08568326150998473,-0.1490880332754011,0.14051012351845837,-0.04014574957670239,-0.004014574957670239,1.3709321841597557,-0.1490880332754011,0.14051012351845837
run_1778846308_79d0fbfa,241,242,532.0407881736755,534.0487685203552,2.0079803466796875,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.2702336311340332,1.3201595172286034,0.2702336311340332,1.2191505059599876,0.19748323410749435,0.0,-0.10100901126861572,-0.07275039702653885,0.9489168748259544,0.9489168748259544,-0.07275039702653885,0.07275039702653885,-0.10100901126861572,0.10100901126861572,-0.07275039702653885,0.07275039702653885,-9.798464084550403,-8.250996982678771,-15.065965174829255,13.518498072957621,-0.09798464084550404,-0.08250996982678771,-0.15065965174829254,0.13518498072957622,-0.038624280208450344,-0.0038624280208450342,1.3201595172286034,-0.15065965174829254,0.13518498072957622
run_1778846308_79d0fbfa,242,243,534.0487685203552,536.0710015296936,2.022233009338379,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.2702336311340332,1.2191505059599876,0.182077407836914,1.1674562469124794,0.19741430133581161,-0.0881562232971192,-0.05169425904750824,-0.07281932979822159,0.9853788390755653,0.9853788390755653,0.015336893498897608,0.015336893498897608,0.036461964249610956,0.036461964249610956,0.015336893498897608,0.015336893498897608,-8.99474070396009,-7.619690662249923,-15.211102139824495,13.836052098114326,-0.08994740703960091,-0.07619690662249923,-0.15211102139824495,0.13836052098114326,-0.03953157742318379,-0.003953157742318379,1.2191505059599876,-0.15211102139824495,0.13836052098114326
run_1778846308_79d0fbfa,243,244,536.0710015296936,538.0463378429413,1.9753363132476807,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.182077407836914,1.1674562469124794,0.1379933357238769,1.069147251546383,0.1415563561022281,-0.04408407211303711,-0.0983089953660965,-0.0405210517346859,0.931153915822506,0.931153915822506,0.0035630203783512115,0.0035630203783512115,-0.05422492325305939,0.05422492325305939,0.0035630203783512115,0.0035630203783512115,-9.307981048218899,-7.296601543202996,-15.350085026361683,13.338705521345778,-0.093079810482189,-0.07296601543202996,-0.15350085026361682,0.13338705521345778,-0.03811058720384508,-0.003811058720384508,1.1674562469124794,-0.15350085026361682,0.13338705521345778
run_1778846308_79d0fbfa,244,245,538.0463378429413,540.049262046814,2.0029242038726807,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.1379933357238769,1.069147251546383,0.0498270988464355,1.0177928172051907,0.08472449705004687,-0.0881662368774414,-0.051354434341192245,-0.05326883867383003,0.9679657183587551,0.9679657183587551,0.03489739820361137,0.03489739820361137,0.03681180253624916,0.03681180253624916,0.034897398203611374,0.034897398203611374,-8.529082797956145,-6.682170322164893,-15.477364461069598,13.630451985278347,-0.08529082797956145,-0.06682170322164893,-0.15477364461069598,0.13630451985278347,-0.03894414852936671,-0.003894414852936671,1.069147251546383,-0.15477364461069598,0.13630451985278347
run_1778846308_79d0fbfa,245,246,540.049262046814,542.0434937477112,1.9942317008972168,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.0498270988464355,1.0177928172051907,0.005744457244873,0.9208708293735981,0.013086151331663083,-0.0440826416015625,-0.09692198783159256,-0.036740947514772415,0.915126372128725,0.915126372128725,0.007341694086790083,0.007341694086790083,-0.05283934623003006,0.05283934623003006,0.007341694086790085,0.007341694086790085,-8.812424566438182,-6.361205107532442,-15.598530272641664,13.147310813735924,-0.08812424566438182,-0.06361205107532442,-0.15598530272641664,0.13147310813735924,-0.03756374518210264,-0.003756374518210264,1.0177928172051907,-0.15598530272641664,0.13147310813735924
run_1778846308_79d0fbfa,246,247,542.0434937477112,544.0643382072449,2.0208444595336914,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,0.005744457244873,0.9208708293735981,-0.0824170112609863,0.8702061325311661,-0.06571324914693837,-0.0881614685058593,-0.05066469684243202,-0.07145770639181137,0.9526231437921524,0.9526231437921524,0.016703762114047935,0.016703762114047935,0.037496771663427284,0.037496771663427284,0.016703762114047935,0.016703762114047935,-8.028353724243608,-5.755442683584988,-15.708157752329011,13.43524671167039,-0.08028353724243609,-0.05755442683584988,-0.1570815775232901,0.1343524671167039,-0.038386419176201114,-0.0038386419176201117,0.9208708293735981,-0.1570815775232901,0.1343524671167039
run_1778846308_79d0fbfa,247,248,544.0643382072449,546.0529637336731,1.9886255264282227,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.0824170112609863,0.8702061325311661,-0.1264834403991699,0.7745959237217903,-0.12222757562994954,-0.044066429138183594,-0.09561020880937576,-0.03981056436896324,0.9010793641209602,0.9010793641209602,0.004255864769220352,0.004255864769220352,-0.05154377967119217,0.05154377967119217,0.004255864769220352,0.004255864769220352,-8.290789856784262,-5.438788328319788,-15.811753720487465,12.959752192022991,-0.08290789856784261,-0.05438788328319788,-0.15811753720487465,0.1295975219202299,-0.03702786340577997,-0.0037027863405779972,0.8702061325311661,-0.15811753720487465,0.1295975219202299
run_1778846308_79d0fbfa,248,249,546.0529637336731,548.05388879776,2.000925064086914,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.1264834403991699,0.7745959237217903,-0.1264834403991699,0.7245891056954861,-0.2049971893429756,0.0,-0.050006818026304245,-0.0785137489438057,0.851072546094656,0.851072546094656,-0.0785137489438057,0.0785137489438057,-0.050006818026304245,0.050006818026304245,-0.0785137489438057,0.0785137489438057,-7.500483539346262,-4.8412245232611895,-15.903967520930518,13.244708504845445,-0.07500483539346262,-0.048412245232611895,-0.15903967520930518,0.13244708504845445,-0.037842024299558415,-0.0037842024299558417,0.7745959237217903,-0.15903967520930518,0.13244708504845445
run_1778846308_79d0fbfa,249,250,548.05388879776,550.0456833839417,1.9917945861816406,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.1264834403991699,0.7245891056954861,-0.2586903572082519,0.6304542906582355,-0.20514786988496778,-0.132206916809082,-0.09413481503725052,-0.07866442948579788,0.8891446478664875,0.8891446478664875,0.05354248732328412,0.05354248732328412,0.038072101771831485,0.038072101771831485,0.05354248732328412,0.05354248732328412,-7.741987712400094,-4.528681910596788,-15.990228128751427,12.776922326948121,-0.07741987712400095,-0.04528681910596788,-0.15990228128751427,0.1277692232694812,-0.03650549236270892,-0.003650549236270892,0.7245891056954861,-0.15990228128751427,0.1277692232694812
run_1778846308_79d0fbfa,250,251,550.0456833839417,552.0500586032867,2.0043752193450928,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.2586903572082519,0.6304542906582355,-0.3027677536010742,0.5810589529573917,-0.29117590934038157,-0.04407739639282232,-0.04939533770084381,-0.03248555213212967,0.883826706558466,0.883826706558466,0.011591844260692652,0.011591844260692652,-0.00531794130802149,0.00531794130802149,0.011591844260692652,0.011591844260692652,-6.949776695804047,-3.940339316613972,-16.06528221097262,13.055844831782546,-0.06949776695804047,-0.03940339316613972,-0.1606528221097262,0.13055844831782545,-0.037302413805092985,-0.0037302413805092986,0.6304542906582355,-0.1606528221097262,0.13055844831782545
run_1778846308_79d0fbfa,251,252,552.0500586032867,554.0424451828003,1.9923865795135498,20,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.3027677536010742,0.5810589529573917,-0.3027677536010742,0.48851605877280235,-0.36372481659054756,0.0,-0.09254289418458939,-0.06095706298947334,0.7912838123738766,0.7912838123738766,-0.06095706298947334,0.06095706298947334,-0.09254289418458939,0.09254289418458939,-0.06095706298947334,0.06095706298947334,-7.169728878297635,-3.6316184559836984,-16.134455895848475,12.596345473534539,-0.07169728878297635,-0.036316184559836984,-0.16134455895848476,0.1259634547353454,-0.03598955849581297,-0.0035989558495812973,0.5810589529573917,-0.16134455895848476,0.1259634547353454
run_1778846308_79d0fbfa,252,253,554.0424451828003,556.1279332637787,2.0854880809783936,21,0.1,pid_substep,hold,0.0,16.0,105.0,56.0,,-0.3027677536010742,0.48851605877280235,-0.3468303680419922,0.43890299275517464,-0.37791574001312256,-0.04406261444091797,-0.049613066017627716,-0.07514798641204834,0.7857333607971668,0.7857333607971668,-0.03108537197113037,0.03108537197113037,-0.005550451576709747,0.005550451576709747,-0.03108537197113037,0.03108537197113037,-6.445916313447933,-3.0532253673300147,-16.195520403195083,12.802829457077165,-0.06445916313447933,-0.030532253673300147,-0.16195520403195082,0.12802829457077164,-0.03657951273450619,-0.0036579512734506185,0.48851605877280235,-0.16195520403195082,0.12802829457077164
