"run_id","timestamp","kp","ki","kd","temp","temp_ref","temp_raw","temp_u","temp_u_p","temp_u_i","temp_u_d","sq_error","mae"
"run_1775514024_8a045a38","1775514424.2583904","5.0","981.0","11.0","5.255739688873291","0.0","-0.5872930288314819","-92.57803344726562","-100.0","-1.4645298719406128","14.14959716796875","27.622799677197918","5.255739688873291"
"run_1775514024_8a045a38","1775514426.785774","5.0","981.0","11.0","5.079100131988525","0.0","-0.7860120534896851","-86.81957244873047","-99.8156967163086","-1.6719892024993896","14.668112754821777","25.797258150765856","5.079100131988525"
"run_1775514024_8a045a38","1775514429.3042395","5.0","981.0","11.0","4.990784645080566","0.0","-0.9350281953811646","-87.07209777832031","-98.9328384399414","-1.974265694618225","14.006545066833496","24.907931373571955","4.990784645080566"
"run_1775514024_8a045a38","1775514431.8283825","5.0","981.0","11.0","4.770035266876221","0.0","-1.133710265159607","-83.97686767578125","-95.40071105957031","-2.170382499694824","13.594222068786621","22.753236447242898","4.770035266876221"
"run_1775514024_8a045a38","1775514434.3469284","5.0","981.0","11.0","4.593454360961914","0.0","-1.3323642015457153","-80.10198211669922","-91.86908721923828","-2.4536683559417725","14.408100128173828","21.099822966240026","4.593454360961914"
"run_1775514024_8a045a38","1775514436.8835022","5.0","981.0","11.0","4.505138397216797","0.0","-1.431719183921814","-79.70640563964844","-90.10276794433594","-2.637362480163574","13.033720970153809","20.29627197807713","4.505138397216797"
"run_1775514024_8a045a38","1775514439.4069586","5.0","981.0","11.0","4.284426689147949","0.0","-1.6800205707550049","-74.39881896972656","-85.68853759765625","-2.903637170791626","13.416372299194336","18.356312054683258","4.284426689147949"
"run_1775514024_8a045a38","1775514441.9265263","5.0","981.0","11.0","4.1961493492126465","0.0","-1.8786572217941284","-71.26457977294922","-82.1572036743164","-3.073652744293213","13.966272354125977","17.607669360897717","4.1961493492126465"
"run_1775514024_8a045a38","1775514444.450611","5.0","981.0","11.0","4.0196027755737305","0.0","-1.9779469966888428","-70.07382202148438","-80.39205932617188","-3.3194997310638428","13.827686309814453","16.157206473400038","4.0196027755737305"
"run_1775514024_8a045a38","1775514446.9746075","5.0","981.0","11.0","3.8871779441833496","0.0","-2.2262229919433594","-65.52877807617188","-75.97826385498047","-3.478086471557617","13.927568435668945","15.110152369745492","3.8871779441833496"
"run_1775514024_8a045a38","1775514449.481375","5.0","981.0","11.0","3.7106361389160156","0.0","-2.3255343437194824","-64.31218719482422","-72.44722747802734","-3.7064743041992188","13.831661224365234","13.768820555429556","3.7106361389160156"
"run_1775514024_8a045a38","1775514452.003061","5.0","981.0","11.0","3.5782253742218018","0.0","-2.474496603012085","-62.443668365478516","-71.56450653076172","-3.853187084197998","12.974028587341309","12.803696828724753","3.5782253742218018"
