event,kp,ki,kd,timestamp,run_id,decision_idx,decision_elapsed_s,applied_elapsed_s,source_changed
mpc_decision_82@810.0s,14,101,13,1779761746.3015523,mpc_replay_1779760453_57df3fd1,82,810.0,810.4774839878082,True
mpc_decision_83@820.0s,16,390,20,1779761756.6846282,mpc_replay_1779760453_57df3fd1,83,820.0,820.5045940876007,True
mpc_decision_84@830.0s,14,308,20,1779761766.4145133,mpc_replay_1779760453_57df3fd1,84,830.0,830.5241615772247,True
mpc_decision_85@840.0s,12,168,20,1779761776.709226,mpc_replay_1779760453_57df3fd1,85,840.0,840.4807307720184,True
mpc_decision_86@850.0s,1,385,20,1779761786.3112862,mpc_replay_1779760453_57df3fd1,86,850.0,850.4881973266602,True
mpc_decision_87@860.0s,1,329,20,1779761796.3054056,mpc_replay_1779760453_57df3fd1,87,860.0,860.4832346439362,True
mpc_decision_88@870.0s,9,426,20,1779761806.3044066,mpc_replay_1779760453_57df3fd1,88,870.0,870.4775390625,True
mpc_decision_89@880.0s,12,541,13,1779761816.3009617,mpc_replay_1779760453_57df3fd1,89,880.0,880.478330373764,True
mpc_decision_90@890.0s,14,754,18,1779761826.4052074,mpc_replay_1779760453_57df3fd1,90,890.0,890.5060024261475,True
mpc_decision_91@900.0s,15,872,20,1779761836.5048428,mpc_replay_1779760453_57df3fd1,91,900.0,900.5387272834778,True
mpc_decision_92@910.0s,12,673,19,1779761846.4229898,mpc_replay_1779760453_57df3fd1,92,910.0,910.532114982605,True
mpc_decision_93@920.0s,10,575,19,1779761856.5008988,mpc_replay_1779760453_57df3fd1,93,920.0,920.507646560669,True
mpc_decision_94@930.0s,11,649,20,1779761866.3066623,mpc_replay_1779760453_57df3fd1,94,930.0,930.494514465332,True
mpc_decision_95@940.0s,11,691,20,1779761876.3013275,mpc_replay_1779760453_57df3fd1,95,940.0,940.4755322933197,True
mpc_decision_96@950.0s,12,734,20,1779761886.5234015,mpc_replay_1779760453_57df3fd1,96,950.0,950.4842834472656,True
mpc_decision_97@960.0s,10,635,20,1779761896.6341903,mpc_replay_1779760453_57df3fd1,97,960.0,960.4992337226868,True
mpc_decision_98@970.0s,14,897,20,1779761906.3021476,mpc_replay_1779760453_57df3fd1,98,970.0,970.4815001487732,True
mpc_decision_99@980.0s,10,640,19,1779761916.3066049,mpc_replay_1779760453_57df3fd1,99,980.0,980.4774694442749,True
mpc_decision_100@990.0s,11,713,19,1779761926.3077998,mpc_replay_1779760453_57df3fd1,100,990.0,990.4918076992035,True
mpc_decision_101@1000.0s,10,649,17,1779761936.5056763,mpc_replay_1779760453_57df3fd1,101,1000.0,1000.4939298629761,True
mpc_decision_102@1010.0s,11,778,20,1779761946.4626153,mpc_replay_1779760453_57df3fd1,102,1010.0,1010.5066211223602,True
mpc_decision_103@1020.0s,11,778,20,1779761956.4021854,mpc_replay_1779760453_57df3fd1,103,1020.0,1020.5152504444122,False
mpc_decision_104@1030.0s,12,838,20,1779761966.3402915,mpc_replay_1779760453_57df3fd1,104,1030.0,1030.4897112846375,True
mpc_decision_105@1040.0s,12,845,20,1779761976.302153,mpc_replay_1779760453_57df3fd1,105,1040.0,1040.4798629283905,True
mpc_decision_106@1050.0s,13,919,20,1779761986.3327508,mpc_replay_1779760453_57df3fd1,106,1050.0,1050.4780094623566,True
mpc_decision_107@1060.0s,12,858,20,1779761996.4044724,mpc_replay_1779760453_57df3fd1,107,1060.0,1060.4918422698975,True
mpc_decision_108@1070.0s,11,801,20,1779762006.4085088,mpc_replay_1779760453_57df3fd1,108,1070.0,1070.492504119873,True
mpc_decision_109@1080.0s,11,821,20,1779762016.3340652,mpc_replay_1779760453_57df3fd1,109,1080.0,1080.4853494167328,True
mpc_decision_110@1090.0s,11,821,20,1779762026.3113782,mpc_replay_1779760453_57df3fd1,110,1090.0,1090.4812762737274,False
mpc_decision_111@1100.0s,11,821,20,1779762036.4148452,mpc_replay_1779760453_57df3fd1,111,1100.0,1100.5037462711334,False
mpc_decision_112@1110.0s,11,821,20,1779762046.302006,mpc_replay_1779760453_57df3fd1,112,1110.0,1110.4963433742523,False
mpc_decision_113@1120.0s,11,846,20,1779762056.3028386,mpc_replay_1779760453_57df3fd1,113,1120.0,1120.4974491596222,True
mpc_decision_114@1130.0s,13,976,20,1779762066.523066,mpc_replay_1779760453_57df3fd1,114,1130.0,1130.501705646515,True
mpc_decision_115@1140.0s,13,1000,20,1779762076.4061391,mpc_replay_1779760453_57df3fd1,115,1140.0,1140.4938735961914,True
mpc_decision_116@1150.0s,13,1000,20,1779762086.3035135,mpc_replay_1779760453_57df3fd1,116,1150.0,1150.4777722358704,False
mpc_decision_117@1160.0s,13,1000,20,1779762096.3848066,mpc_replay_1779760453_57df3fd1,117,1160.0,1160.502940416336,False
mpc_decision_118@1170.0s,13,1000,20,1779762106.3081565,mpc_replay_1779760453_57df3fd1,118,1170.0,1170.4790749549866,False
mpc_decision_119@1180.0s,13,1000,20,1779762116.3013356,mpc_replay_1779760453_57df3fd1,119,1180.0,1180.48481631279,False
mpc_decision_120@1190.0s,13,1000,20,1779762126.5036256,mpc_replay_1779760453_57df3fd1,120,1190.0,1190.6228804588318,False
