decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
49,960.0,0.10241538135232986,-0.10241538135232986,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.25259021054532305,0.25259021054532305,0.0,0.0,0.09278502358793048,0.08124145347755984,0.005279887326136436,0.0,768,9,40,32625.987100000202
50,980.0,0.09639242882622057,-0.09639242882622057,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.24810009930809504,0.24810009930809504,0.0,0.0,0.08755117392211105,0.0751587249142176,0.007083677801352827,0.0,768,8,40,31890.635499999917
51,1000.0,0.09458428112338879,-0.09458428112338879,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.23722911040355368,0.23722911040355368,0.0,0.0,0.08205484271820751,0.07222185895443545,0.007401699097984189,0.0,768,8,40,32224.125500004448
52,1020.0,0.08953060448766337,-0.08953060448766337,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.2161183898411749,0.2161183898411749,0.0,0.0,0.07667735303548398,0.0693096842187515,0.005621768332166239,0.0,768,7,40,33327.358900001855
53,1040.0,0.08124145347755984,-0.08124145347755984,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.19703153085358632,0.19703153085358632,0.0,0.0,0.07217855006238097,0.06494469097015099,0.00404041704874978,0.0,768,7,40,32687.61319999612
54,1060.0,0.0751587249142176,-0.0751587249142176,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.18841162434431064,0.18841162434431064,0.0,0.0,0.06835203658047248,0.060162032928928966,0.004325306943780238,0.0,768,7,40,32100.641299999552
55,1080.0,0.07222185895443545,-0.07222185895443545,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.18191209595070454,0.18191209595070454,0.0,0.0,0.06453068859918858,0.05670745592578896,0.004899398157886579,0.0,768,8,40,33833.66139999998
56,1100.0,0.0693096842187515,-0.0693096842187515,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.17121672176387773,0.17121672176387773,0.0,0.0,0.06071075231666327,0.054479166257806355,0.004511126800329602,0.0,768,8,40,33360.65370000142
57,1120.0,0.06494469097015099,-0.06494469097015099,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.15809626264495058,0.15809626264495058,0.0,0.0,0.05723570545887924,0.05185203955988982,0.0035397663894494377,0.0,768,8,40,32459.418899998127
58,1140.0,0.060162032928928966,-0.060162032928928966,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.1480650695182684,0.1480650695182684,0.0,0.0,0.054188308079756095,0.04861373055973672,0.0030763176157775672,0.0,768,8,40,32947.86480000039
