decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
37,720.0,-0.18600023165345192,0.18600023165345192,1.0,1000.0,20.0,1.0,1000.0,20.0,False,11.864465658297345,11.864465658297345,0.21539851604029536,0.07757153946971719,0.26731744730859647,0.27699686770210974,0.24824550412576513,0.0,768,6,40,32197.038999998767
38,740.0,0.5538094639778137,-0.5538094639778137,1.0,1000.0,20.0,1.0,727.0,20.0,True,13.048928117281335,14.557790965346573,0.2320487229153514,0.09703996875532463,0.24368471011985093,0.2320487229153514,0.2508086123312965,0.15777439788665448,768,7,40,31831.400400005805
39,760.0,0.18216446321457624,-0.18216446321457624,1.0,727.0,20.0,1.0,1.0,20.0,True,14.751936169201267,16.02289794224324,0.2595598576590419,0.07727515394919916,0.7126612807507626,0.006191769381985068,0.6186730394580691,0.4195758713029713,768,21,40,33717.015100002754
40,780.0,-0.09949339833110571,0.09949339833110571,1.0,1.0,20.0,1.0,1.0,7.0,True,3.1092904278327533,22.393764851510603,0.005026250146329403,0.0007947199276077759,1.1396186472324188,0.0371398760471493,0.5826413003474238,0.3950291315507966,768,24,40,33042.32780000166
41,800.0,1.7899073781445622,-1.7899073781445622,1.0,1.0,7.0,1.0,1.0,11.0,True,23.60887670229775,28.334475466872128,0.41523079201579094,0.1349909557464472,0.8497535242000595,0.9679176956415176,0.7652349788008903,0.12154742509255279,768,11,40,32250.7831000039
42,820.0,1.589849249459803,-1.589849249459803,1.0,1.0,11.0,1.0,1.0,19.0,True,23.41672078050501,23.9144943496102,0.41007395554333925,0.13254821603870823,0.8263496166327968,1.3734938064590096,0.6954389926132453,0.24309485018510557,768,14,40,32748.380799996085
43,840.0,0.4842129247263074,-0.4842129247263074,1.0,1.0,19.0,1.0,1.0,20.0,True,22.634121923896657,22.948240086813282,0.4055968513712287,0.13086247649646426,0.7984630184088019,0.4292986937216483,0.6724943219124254,0.030386856273138196,768,24,40,32410.915799999202
44,860.0,-0.4055968513712287,0.4055968513712287,1.0,1.0,20.0,1.0,1.0,3.0,True,19.723615470268083,23.79825398207229,0.3638613251969218,0.08323348813492172,0.9565002626448404,0.12724897335283458,0.6903670408110225,0.5165765566433493,768,24,40,32448.83490000211
45,880.0,1.587705203332007,-1.587705203332007,1.0,1.0,3.0,1.0,1.0,14.0,True,21.909065008582427,32.33469614672303,0.38727221245790133,0.12470904393125451,0.9071140395430121,0.18538513799285283,0.7666419900562448,0.33425541900452016,768,7,40,31838.89579999959
46,900.0,1.60594519526785,-1.60594519526785,1.0,1.0,14.0,1.0,1.0,14.0,False,22.41984399567973,22.41984399567973,0.38727221245790133,0.12470904393125452,0.8105978691866766,1.746548108952993,0.693214386576196,0.0,768,19,40,32631.99629999872
47,920.0,0.8978811932829558,-0.8978811932829558,1.0,1.0,14.0,1.0,1.0,14.0,False,22.363083789347062,22.363083789347062,0.38727221245790133,0.12470904393125451,0.8674810356304079,1.3059418999400805,0.7429909518625183,0.0,768,18,40,33417.07850000239
48,940.0,-0.053844051239138935,0.053844051239138935,1.0,1.0,14.0,1.0,1.0,16.0,True,21.778131118307503,21.909354003878807,0.38798994365060935,0.12514953358325606,0.8849897177729872,0.04228000385774067,0.7123201901851384,0.06077371254627639,768,19,40,32278.819499995734
49,960.0,0.19817007911478868,-0.19817007911478868,1.0,1.0,16.0,1.0,1.0,7.0,True,3.0179191210831204,24.43221530933816,0.0,0.0,1.2195653203336405,0.014274268782173749,0.56891652896017,0.27348170645824377,768,19,40,31921.792499997537
