decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
35,340.0,0.8832569373771548,-0.8832569373771548,1.0,14.0,19.0,1.0,1.0,1.0,True,10.726955730938945,26.45662607623287,0.11545047909021378,0.5214130866030852,0.00066365622729654,0.02207526148714382,0.4348181059697411,768,24,30,16234.042500000214
36,350.0,1.0180577943101525,-1.0180577943101525,1.0,1.0,1.0,1.0,1.0,1.0,False,10.375853349544933,10.375853349544933,0.11545047909021378,0.36400297932947673,0.0010187196607706038,0.02756669870096034,0.3914346704534655,768,24,30,16258.212300002924
37,360.0,0.8537353444844484,-0.8537353444844484,1.0,1.0,1.0,1.0,1.0,1.0,False,9.971709883778033,9.971709883778033,0.11545047909021378,0.2178482262728115,0.0010623860808010505,0.027646985017405503,0.2787273823992879,768,24,30,16653.017799995723
38,370.0,0.5571180339902639,-0.5571180339902639,1.0,1.0,1.0,1.0,1.0,20.0,True,10.410619387342507,13.631494201324527,0.11901607271283865,0.30803072107955815,0.0011387308919408898,0.026618105279089047,0.25049751031747935,768,24,30,16670.487600000342
39,380.0,0.2967649754136801,-0.2967649754136801,1.0,1.0,20.0,1.0,1.0,19.0,True,10.218217312836009,10.373948694775125,0.11752573400735855,0.2820145116730904,0.0008712037619335746,0.023728940120079266,0.2347054936624711,768,24,30,16279.311499994947
40,390.0,-0.08488805592060089,0.08488805592060089,1.0,1.0,19.0,1.0,1.0,20.0,True,9.95240178051536,10.214972025030642,0.11414851248264313,0.2813104758349558,0.0007731487267260835,0.023262606114791386,0.24243685569947696,768,24,30,16275.655700010248
41,400.0,-0.06710095889866352,0.06710095889866352,1.0,1.0,20.0,1.0,1000.0,20.0,True,2.131051679366599,12.161533705744278,0.00829305313527584,0.5778447757038521,0.0013178089841618117,0.032081243452106216,0.28556169745359083,768,24,30,16525.294400009443
42,410.0,0.41825747303664684,-0.41825747303664684,1.0,1000.0,20.0,1.0,324.0,20.0,True,1.4395255014682444,1.4810308356159514,0.0,0.5660239056684077,0.0007797833391466547,0.025444113296167605,0.291882023348496,768,12,30,16342.48249999655
43,420.0,0.820440711453557,-0.820440711453557,1.0,324.0,20.0,1.0,208.0,20.0,True,1.3134783742197391,1.3849083716919772,0.0,0.47979993373155594,0.0011778544216811135,0.030906102796695357,0.3303214183230051,768,24,30,16252.333899989026
44,430.0,0.9179762313142419,-0.9179762313142419,1.0,208.0,20.0,2.0,90.0,20.0,True,1.048363794556107,1.1793100813551023,0.0,0.3618986266121889,0.0008399391137426952,0.025844594285068714,0.3077677590568754,768,24,30,16945.482600000105
