decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
31,600.0,0.3486696110921912,-0.3486696110921912,41.0,936.0,19.0,43.0,1000.0,19.0,True,0.5138709384273364,12.980447133672246,0.0,0.0,0.20261748154298403,0.0019151365268044174,0.10723984211448263,0.0438564963483483,2560,12,40,110980.9144000028
32,620.0,0.30265558016253635,-0.30265558016253635,43.0,1000.0,19.0,46.0,973.0,20.0,True,0.46420422908050557,10.237785521045538,0.0,0.0,0.17839788897545078,0.00012885936303064227,0.10685245994148675,0.049156150660194554,2560,11,40,110105.34239999834
33,640.0,0.2774617543327622,-0.2774617543327622,46.0,973.0,20.0,46.0,985.0,20.0,True,0.307720286280884,1.4120813375567252,0.0,0.0,0.10332980456496443,0.0246952812813106,0.08864368512661339,0.006935138368644154,2560,17,40,108319.12369999918
34,660.0,0.19194671948207542,-0.19194671948207542,46.0,985.0,20.0,44.0,948.0,18.0,True,0.17803452026105007,0.2613743752849874,0.0,0.0,0.05644345538676134,0.009723178023705259,0.05960001641752573,0.06860040581490441,2560,16,40,107097.6828999992
35,680.0,0.10534268349874765,-0.10534268349874765,44.0,948.0,18.0,43.0,920.0,17.0,True,0.08184572104945335,0.09710637456266824,0.0,0.0,0.024800420505198418,0.0061642918444704264,0.02879885929468709,0.036387482213422376,2560,14,40,109698.4911000036
36,700.0,0.0315352842444554,-0.0315352842444554,43.0,920.0,17.0,43.0,920.0,17.0,False,0.052851841267718275,0.052851841267718275,0.0,0.0,0.013266192960873013,0.032591299939667806,0.010023805376138346,0.0,2560,15,40,108350.70480000286
37,720.0,0.007275202602613717,-0.007275202602613717,43.0,920.0,17.0,43.0,869.0,16.0,True,0.07210989936019355,0.11028454198744297,0.0,0.0,0.025052728096488862,0.02321118680993095,0.00997551802015714,0.042333174209320736,2560,16,40,110130.562499995
38,740.0,0.020218392834067345,-0.020218392834067345,43.0,869.0,16.0,41.0,833.0,15.0,True,0.03987715552110542,0.0612642584342264,0.0,0.0,0.010273959740879945,0.022993444063104107,0.007395301187489785,0.0437212820303687,2560,18,40,109328.73200000904
39,760.0,0.009495487574895378,-0.009495487574895378,41.0,833.0,15.0,40.0,791.0,14.0,True,0.03968259083888254,0.07219887247658682,0.0,0.0,0.011373522119583868,0.021173293504034518,0.005942529346413256,0.040637050128428755,2560,21,40,109006.32249999035
40,780.0,0.004350317984062713,-0.004350317984062713,40.0,791.0,14.0,40.0,781.0,14.0,True,0.0305687530001343,0.06277802016862923,0.00019847369912895374,3.1381447244323536e-05,0.00405501896275382,0.00567163784216973,0.0027457639861570883,0.005779281973870128,2560,24,40,107011.25129999127
41,800.0,0.0031848943544900976,-0.0031848943544900976,40.0,781.0,14.0,39.0,752.0,13.0,True,0.028835657194581064,0.03967861508436601,0.0,0.0,0.00855578898499516,0.01515102320263395,0.00378208612047885,0.036648150279491934,2560,24,40,107858.21610000858
42,820.0,0.004723003999970388,-0.004723003999970388,39.0,752.0,13.0,37.0,707.0,11.0,True,0.04466172277814757,0.04518321923776825,0.0,0.0,0.014083400868685203,0.018431823687933502,0.006577217180979134,0.07017920158312811,2560,24,40,111150.88370000012
43,840.0,0.011865898546602693,-0.011865898546602693,37.0,707.0,11.0,36.0,689.0,10.0,True,0.026298678577415437,0.050914054898942136,0.0,0.0,0.008669537763580593,0.0032920134217420127,0.006971484018468309,0.03421123209149341,2560,24,40,108083.69600000151
44,860.0,0.006420418514608173,-0.006420418514608173,36.0,689.0,10.0,33.0,720.0,7.0,True,0.06373219133064606,0.08972629497703237,0.0,0.0,0.024922300610830915,0.014459592261573562,0.00566377669196183,0.09940172862356234,2560,24,40,109340.73029999854
45,880.0,0.0171638879510283,-0.0171638879510283,33.0,720.0,7.0,35.0,649.0,8.0,True,0.10921303605091429,3.2639607268505126,0.0,0.0,0.04487196930207347,0.003536868875471555,0.017138312206384457,0.056235080264712196,2560,15,40,109758.585699994
46,900.0,0.048640567849361105,-0.048640567849361105,35.0,649.0,8.0,36.0,661.0,9.0,True,0.11681937167872104,5.528168720358593,0.0,0.0,0.048581112320425744,0.004610392879840219,0.017018740720998328,0.03332098769511085,2560,24,40,108180.34140000236
47,920.0,0.06699559789194609,-0.06699559789194609,36.0,661.0,9.0,36.0,689.0,10.0,True,0.0670691369985227,2.8902094549154955,0.0,0.0,0.025918318951516993,0.001477064626669744,0.014149696856192962,0.03442699259608657,2560,24,40,109516.82410000649
48,940.0,0.04374812279638718,-0.04374812279638718,36.0,689.0,10.0,35.0,695.0,9.0,True,0.0626978731323647,0.09008837015030223,0.0,0.0,0.0212192868528291,0.012369838947051903,0.01374662759043795,0.03277523627425969,2560,24,40,108820.02800000191
49,960.0,0.035645947591547156,-0.035645947591547156,35.0,695.0,9.0,35.0,695.0,9.0,False,0.04085136582315482,0.04085136582315482,0.0,0.0,0.013959031592276006,0.009381254711115616,0.008242675283044999,0.0,2560,24,40,109164.70909999043
50,980.0,0.015069895660417387,-0.015069895660417387,35.0,695.0,9.0,35.0,695.0,9.0,False,0.021806630964674358,0.021806630964674358,0.0,0.0,0.00900105795235504,0.0028227881175553193,0.002393121001186617,0.0,2560,24,40,107734.4943999924
51,1000.0,0.007158783639169997,-0.007158783639169997,35.0,695.0,9.0,35.0,699.0,9.0,True,0.03385027118102776,0.46669850638609667,0.0,0.0,0.012763193604132538,0.012321336076638545,0.0021400988065479313,0.002311712789548051,2560,24,40,108050.31990000862
52,1020.0,0.014079337441216921,-0.014079337441216921,35.0,699.0,9.0,35.0,699.0,9.0,False,0.03418743788930167,0.03418743788930167,0.0,0.0,0.013381838441000582,0.01298747027067293,0.000930025871964037,0.0,2560,24,40,110047.20910001197
53,1040.0,0.01393689361793804,-0.01393689361793804,35.0,699.0,9.0,36.0,693.0,10.0,True,0.02907254579809951,0.03159077645895888,0.0,0.0,0.011527917680541577,0.007364289431279758,0.0020068133586338805,0.03277523627425969,2560,24,40,107736.43250000896
54,1060.0,0.01253317413284094,-0.01253317413284094,36.0,693.0,10.0,36.0,693.0,10.0,False,0.023739551881691506,0.023739551881691506,0.0,0.0,0.009551706300135266,0.0027105338813271374,0.003280872340757405,0.0,2560,24,40,110028.17530000175
55,1080.0,0.01315206788785872,-0.01315206788785872,36.0,693.0,10.0,36.0,693.0,10.0,False,0.019169465946247098,0.019169465946247098,0.0,0.0,0.00705962855352027,0.002546777725456195,0.0037768199764784613,0.0,2560,24,40,109657.39200000826
56,1100.0,0.011619509637966985,-0.011619509637966985,36.0,693.0,10.0,36.0,693.0,10.0,False,0.013696233930603385,0.013696233930603385,0.0,0.0,0.004800491454182066,0.002686919559891976,0.0027517912422932653,0.0,2560,24,40,108321.90960001026
57,1120.0,0.007364289431279758,-0.007364289431279758,36.0,693.0,10.0,36.0,693.0,10.0,False,0.008431608997143368,0.008431608997143368,0.0,0.0,0.0031231281088935246,0.0020681452324424754,0.0011512801631350803,0.0,2560,24,40,109304.17960000341
58,1140.0,0.0027105338813271374,-0.0027105338813271374,36.0,693.0,10.0,36.0,693.0,10.0,False,0.0056769965276739585,0.0056769965276739585,0.0,0.0,0.002325599740117923,0.0008198080568035948,0.0006158930190363156,0.0,2560,24,40,108275.0398000062
59,1160.0,0.002546777725456195,-0.002546777725456195,36.0,693.0,10.0,35.0,697.0,9.0,True,0.013215146085225832,0.1102045091835072,0.0,0.0,0.004584375567048937,0.0036983060098805254,0.0018705102377774387,0.03267317084102564,2560,24,40,108525.61399999831
60,1180.0,0.004593436994127842,-0.004593436994127842,35.0,697.0,9.0,35.0,697.0,9.0,False,0.009458918329728167,0.009458918329728167,0.0,0.0,0.003850427375047616,0.0019284542294712992,0.0007938364648972851,0.0,2560,24,40,108270.78259999689
