decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
80,790.0,0.00044491083190223435,-0.00044491083190223435,5.0,964.0,1.0,5.0,964.0,1.0,False,0.014946312762791361,0.014946312762791361,0.0,0.0,0.0050808934784072335,0.005721546299355396,0.001923752656299196,0.0,768,0,20,16756.37359999382
81,800.0,0.003540940023412986,-0.003540940023412986,5.0,964.0,1.0,4.0,953.0,1.0,True,0.005109870667634409,0.013685548166032447,0.0,0.0,0.001986292181936733,0.0006542314849866671,0.0006762880890082945,0.013388247225931604,768,0,20,16583.788600000844
82,810.0,0.0015155780283748754,-0.0015155780283748754,4.0,953.0,1.0,4.0,922.0,1.0,True,0.017047146457338038,0.3650730013003954,0.0,0.0,0.0064258133655130225,0.004654351218960073,0.0016891863756419842,0.017915774118997398,768,0,20,16588.801200006856
83,820.0,0.0053259092828739085,-0.0053259092828739085,4.0,922.0,1.0,3.0,919.0,1.0,True,0.01111303995553471,0.014524330315888784,0.0,0.0,0.004353726354929676,0.002149868510059605,0.0012115576290091144,0.011909536163644034,768,0,20,16352.395900001284
84,830.0,0.003738682325092668,-0.003738682325092668,3.0,919.0,1.0,2.0,936.0,1.0,True,0.008014383344922521,0.009608317853044973,0.0,0.0,0.002874811895617313,0.0027116685241708183,0.000755511689856439,0.01534136017460465,768,0,20,16386.661500000628
85,840.0,0.002416927091871912,-0.002416927091871912,2.0,936.0,1.0,2.0,948.0,1.0,True,0.005561217072616407,0.009341073834796838,0.0,0.0,0.001804147529810507,0.002093970798796363,0.0008365852299107703,0.006935138368644154,768,0,20,16462.89539999998
86,850.0,0.002894893067605153,-0.002894893067605153,2.0,948.0,1.0,2.0,953.0,1.0,True,0.0046083240717065205,0.006307734236162265,5.364918251871131e-07,1.1996321904913188e-07,0.001223834751999675,0.002418197808765399,0.0008761410108686775,0.002889640986935064,768,0,20,16853.7587000028
87,860.0,0.0012814699266527896,-0.0012814699266527896,2.0,953.0,1.0,2.0,953.0,1.0,False,0.005035713036033784,0.005035713036033784,5.364918251871131e-07,1.1996321904913188e-07,0.0013696266771148658,0.00250574964502448,0.0009970666167053702,0.0,768,0,20,16887.889900004666
88,870.0,-5.364918251871131e-07,5.364918251871131e-07,2.0,953.0,1.0,2.0,953.0,1.0,False,0.004899819204822945,0.004899819204822945,0.0,0.0,0.0017460896873672028,0.001201823622068332,0.0008067280190543727,0.0,768,0,20,16711.54199999728
89,880.0,0.0012188926639282727,-0.0012188926639282727,2.0,953.0,1.0,3.0,915.0,2.0,True,0.006035089325357374,0.09732559292524812,0.0,0.0,0.0023049686388276315,0.0006649311540058989,0.0006996865314226738,0.03929999392764878,768,0,20,16620.201800003997
90,890.0,0.0028304943366492807,-0.0028304943366492807,3.0,915.0,2.0,3.0,899.0,2.0,True,0.009528552130322495,0.17230137452732436,0.0,0.0,0.003856449841896392,0.00197069758314683,0.0007378351433743719,0.009246851158192205,768,0,20,16407.275600002322
91,900.0,0.004086785208983201,-0.004086785208983201,3.0,899.0,2.0,2.0,916.0,2.0,True,0.009183626455404282,0.11584776131165068,0.0,0.0,0.0033580356781612863,0.00218253253842704,0.0012228752281221434,0.01534136017460465,768,0,20,16332.122200001322
92,910.0,0.0023514333165621792,-0.0023514333165621792,2.0,916.0,2.0,1.0,956.0,2.0,True,0.007336033879803876,0.06291928183197082,0.0,0.0,0.0026255343422235456,0.001373030788727192,0.0011389825304642966,0.02594672705288922,768,0,20,16319.996199999878
93,920.0,0.002377670588884939,-0.002377670588884939,1.0,956.0,2.0,2.0,914.0,4.0,True,0.005360455864137602,0.00652111037114754,0.0,0.0,0.0018220359303086297,0.0010523579235268699,0.0005252649733572428,0.06649400683996645,768,0,20,16996.89120000403
94,930.0,0.002277900002354727,-0.002277900002354727,2.0,914.0,4.0,2.0,914.0,4.0,False,0.0038999956351813757,0.0038999956351813757,0.0,0.0,0.0014882268914334419,0.000850059826461802,0.0004985119390835908,0.0,768,0,20,17165.21250000369
95,940.0,0.0019732607356672816,-0.0019732607356672816,2.0,914.0,4.0,2.0,914.0,4.0,False,0.0028786154771020737,0.0028786154771020737,0.0,0.0,0.001113748668012704,0.0005312495445650711,0.00038549336879413015,0.0,768,0,20,16780.091699998593
96,950.0,0.001408987356171565,-0.001408987356171565,2.0,914.0,4.0,1.0,949.0,2.0,True,0.006544847695678447,0.00841347314942511,0.0,0.0,0.002313889273773384,0.0006697001458633167,0.0009309567312929013,0.06512623439071186,768,0,20,16248.308299997007
97,960.0,0.0034942187462547736,-0.0034942187462547736,1.0,949.0,2.0,1.0,955.0,3.0,True,0.004104449027866547,0.004628414631000172,0.0,0.0,0.0014419090252431488,0.0013655881975864759,0.0002319962223275113,0.03058406562595003,768,0,20,16290.5374999973
98,970.0,0.0013575078314715938,-0.0013575078314715938,1.0,955.0,3.0,1.0,962.0,3.0,True,0.0024363030926047584,0.00354520771400411,0.0,0.0,0.000905960336967837,0.00048438947487738915,0.0003417327074132988,0.004045497381709089,768,0,20,16543.623300000036
99,980.0,0.0013230079980530718,-0.0013230079980530718,1.0,962.0,3.0,1.0,954.0,3.0,True,0.002904722631915134,0.010145614233369099,0.0,0.0,0.0011766178191919608,0.0007397805352411524,0.0001353624701196752,0.004623425579096102,768,0,20,16486.549900000682
100,990.0,0.001098089932838775,-0.001098089932838775,1.0,954.0,3.0,1.0,941.0,3.0,True,0.004751139402322466,0.017325253450176187,0.0,0.0,0.0018592745454725445,0.0011819912033388391,0.00036646404404764595,0.007513066566031166,768,0,20,16085.948499996448
101,1000.0,0.0017480078713560943,-0.0017480078713560943,1.0,941.0,3.0,1.0,941.0,3.0,False,0.004216653233267625,0.004216653233267625,0.0,0.0,0.0016682407999724091,0.0005183568864595145,0.0006209931900930496,0.0,768,0,20,16229.550600000948
102,1010.0,0.002244689723738702,-0.002244689723738702,1.0,941.0,3.0,1.0,948.0,4.0,True,0.0028930575346591703,0.003379047955792939,0.0,0.0,0.0009575421173394716,0.0010354421533520508,0.00015370254001782573,0.030654968328637584,768,0,20,16642.95509999647
103,1020.0,0.0007578892091260059,-0.0007578892091260059,1.0,948.0,4.0,1.0,948.0,4.0,False,0.0024363484463435507,0.0024363484463435507,0.0,0.0,0.000991984724055328,0.0007291302185876702,8.781388893905943e-05,0.0,768,0,20,16248.24400000216
104,1030.0,0.0009944601115421392,-0.0009944601115421392,1.0,948.0,4.0,1.0,948.0,4.0,False,0.0020141857991714564,0.0020141857991714564,0.0,0.0,0.0008356406839538977,0.00011477403450044221,0.0002855174140134402,0.0,768,0,20,16064.224300003843
105,1040.0,0.0010575218875601422,-0.0010575218875601422,1.0,948.0,4.0,1.0,926.0,3.0,True,0.0049879518724648296,0.04665761294869293,0.0,0.0,0.0018137275150365896,0.0001855286354839336,0.0009383364835668409,0.03293960410828429,768,0,20,16176.905799999076
