step,decision_idx,elapsed_s,temp,temp_ref,error,abs_error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta,valid
34,4,68.0,22.698109193937853,0.0,-22.698109193937853,22.698109193937853,11.0,612.0,1.0,-100.0,-100.0,0.0,0.5006160226294554,-0.0550677624892401,-0.08189529180526733,True
35,4,70.0,22.540899022715166,0.0,-22.540899022715166,22.540899022715166,11.0,612.0,1.0,-100.0,-100.0,0.0,0.4867059630907673,-0.053537655939984406,-0.15721017122268677,True
36,4,72.0,22.420463814632967,0.0,-22.420463814632967,22.420463814632967,11.0,612.0,1.0,-100.0,-100.0,0.0,0.5052468657293173,-0.0555771552302249,-0.1204352080821991,True
37,4,74.0,22.2805591665674,0.0,-22.2805591665674,22.2805591665674,11.0,612.0,1.0,-100.0,-100.0,0.0,0.5068218023841548,-0.05575039826225703,-0.13990464806556702,True
38,4,76.0,22.16647159238346,0.0,-22.16647159238346,22.16647159238346,11.0,612.0,1.0,-100.0,-100.0,0.0,0.5162923080744278,-0.056792153888187064,-0.11408757418394089,True
39,4,78.0,22.01607335289009,0.0,-22.01607335289009,22.01607335289009,11.0,612.0,1.0,-100.0,-100.0,0.0,0.5141904475138861,-0.05656094922652746,-0.15039823949337006,True
40,4,80.0,21.903931520180777,0.0,-21.903931520180777,21.903931520180777,11.0,612.0,1.0,-100.0,-100.0,0.0,0.527294568208333,-0.05800240250291662,-0.11214183270931244,True
41,5,82.0,21.783064536051825,0.0,-21.783064536051825,21.783064536051825,13.0,578.0,1.0,-100.0,-100.0,0.0,0.44282541272996684,-0.05756730365489569,-0.12086698412895203,True
42,5,84.0,21.64286146243103,0.0,-21.64286146243103,21.64286146243103,13.0,578.0,1.0,-100.0,-100.0,0.0,0.4428487306103198,-0.05757033497934158,-0.1402030736207962,True
43,5,86.0,21.517463988857344,0.0,-21.517463988857344,21.517463988857344,13.0,578.0,1.0,-100.0,-100.0,0.0,0.4496311806846614,-0.05845205348900598,-0.1253974735736847,True
44,5,88.0,21.372776470379904,0.0,-21.372776470379904,21.372776470379904,13.0,578.0,1.0,-100.0,-100.0,0.0,0.4505895007233432,-0.058576635094034615,-0.14468751847743988,True
45,5,90.0,21.24296586890705,0.0,-21.24296586890705,21.24296586890705,13.0,578.0,1.0,-100.0,-100.0,0.0,0.4582016628855061,-0.059566216175115795,-0.12981060147285461,True
46,5,92.0,21.10526908119209,0.0,-21.10526908119209,21.10526908119209,13.0,578.0,1.0,-100.0,-100.0,0.0,0.45988561138273243,-0.059785129479755214,-0.1376967877149582,True
47,5,94.0,20.95975690265186,0.0,-20.95975690265186,20.95975690265186,13.0,578.0,1.0,-100.0,-100.0,0.0,0.46416653484234077,-0.0603416495295043,-0.1455121785402298,True
48,5,96.0,20.8252713449765,0.0,-20.8252713449765,20.8252713449765,13.0,578.0,1.0,-100.0,-100.0,0.0,0.47077195364819846,-0.06120035397426579,-0.13448555767536163,True
49,5,98.0,20.681587181286886,0.0,-20.681587181286886,20.681587181286886,13.0,578.0,1.0,-100.0,-100.0,0.0,0.47289154572527575,-0.061475900944285844,-0.14368416368961334,True
50,5,100.0,20.545501611428335,0.0,-20.545501611428335,20.545501611428335,13.0,578.0,1.0,-100.0,-100.0,0.0,0.47802547795352535,-0.06214331213395829,-0.13608556985855103,True
51,6,102.0,20.32214157958515,0.0,-20.32214157958515,20.32214157958515,5.0,546.0,1.0,-100.0,-100.0,0.0,1.2480328766550384,-0.062401643832751916,-0.22336003184318542,True
52,6,104.0,20.25581857492216,0.0,-20.25581857492216,20.25581857492216,5.0,546.0,1.0,-100.0,-100.0,0.0,1.332052791486933,-0.06660263957434664,-0.06632300466299057,True
53,6,106.0,20.087527885334566,0.0,-20.087527885334566,20.087527885334566,5.0,546.0,1.0,-100.0,-100.0,0.0,1.2652868904344647,-0.06326434452172323,-0.16829068958759308,True
54,6,108.0,20.00613422621973,0.0,-20.00613422621973,20.00613422621973,5.0,546.0,1.0,-100.0,-100.0,0.0,1.2975943158457008,-0.06487971579228503,-0.08139365911483765,True
55,6,110.0,19.76947198738344,0.0,-19.76947198738344,19.76947198738344,5.0,546.0,1.0,-100.0,-100.0,0.0,1.247816972096162,-0.062390848604808105,-0.23666223883628845,True
56,6,112.0,19.645136035280302,0.0,-19.645136035280302,19.645136035280302,5.0,546.0,1.0,-100.0,-100.0,0.0,1.3439512667408804,-0.06719756333704402,-0.12433595210313797,True
57,6,114.0,19.517387858824804,0.0,-19.517387858824804,19.517387858824804,5.0,546.0,1.0,-100.0,-100.0,0.0,1.328793210266542,-0.0664396605133271,-0.12774817645549774,True
58,6,116.0,19.381495512323454,0.0,-19.381495512323454,19.381495512323454,5.0,546.0,1.0,-100.0,-100.0,0.0,1.3181833186551333,-0.06590916593275666,-0.1358923465013504,True
59,6,118.0,19.21471432526596,0.0,-19.21471432526596,19.21471432526596,5.0,546.0,1.0,-100.0,-100.0,0.0,1.3159898227014548,-0.06579949113507273,-0.16678118705749512,True
60,6,120.0,19.064192570047453,0.0,-19.064192570047453,19.064192570047453,5.0,546.0,1.0,-100.0,-100.0,0.0,1.3420883460779611,-0.06710441730389805,-0.15052175521850586,True
61,7,122.0,18.962265371577814,0.0,-18.962265371577814,18.962265371577814,17.0,670.0,1.0,-100.0,-100.0,-0.3347531618972336,0.3973279351699556,-0.06754574897889246,-0.10192719846963882,True
62,7,124.0,18.74812403251417,0.0,-18.74812403251417,18.74812403251417,17.0,670.0,1.0,-100.0,-100.0,-0.6677165573595305,0.38668223505892074,-0.06573597996001652,-0.2141413390636444,True
63,7,126.0,18.582774832146242,0.0,-18.582774832146242,18.582774832146242,17.0,670.0,1.0,-100.0,-100.0,-0.9969197888347581,0.40705796098013053,-0.0691998533666222,-0.16534920036792755,True
64,7,128.0,18.405156417982653,0.0,-18.405156417982653,18.405156417982653,17.0,670.0,1.0,-100.0,-100.0,-1.3232196102947436,0.41244309195306766,-0.0701153256320215,-0.17761841416358948,True
65,7,130.0,18.294757611351088,0.0,-18.294757611351088,18.294757611351088,17.0,670.0,1.0,-100.0,-100.0,-1.6464005833936497,0.4205953121473735,-0.07150120306505349,-0.1103988066315651,True
66,7,132.0,18.100648216204718,0.0,-18.100648216204718,18.100648216204718,17.0,670.0,1.0,-100.0,-100.0,-1.9676430348660154,0.40999544682886657,-0.06969922596090732,-0.19410939514636993,True
67,7,134.0,17.950474000768736,0.0,-17.950474000768736,17.950474000768736,17.0,670.0,1.0,-100.0,-100.0,-2.285477068513159,0.4227908168984204,-0.07187443887273147,-0.15017421543598175,True
68,7,136.0,17.805431357817724,0.0,-17.805431357817724,17.805431357817724,17.0,670.0,1.0,-100.0,-100.0,-2.6006741536890843,0.4226174240160212,-0.0718449620827236,-0.14504264295101166,True
69,7,138.0,17.637508324580267,0.0,-17.637508324580267,17.637508324580267,17.0,670.0,1.0,-100.0,-100.0,-2.913324397022144,0.4210883941572581,-0.07158502700673387,-0.16792303323745728,True
70,7,140.0,17.48621443589218,0.0,-17.48621443589218,17.48621443589218,17.0,670.0,1.0,-100.0,-100.0,-3.2230260357329463,0.42582340892718396,-0.07238997951762127,-0.15129388868808746,True
71,8,142.0,17.21491492469795,0.0,-17.21491492469795,17.21491492469795,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0337460492928912,-0.07236222345050237,-0.2712995111942291,True
72,8,144.0,17.144324488239363,0.0,-17.144324488239363,17.144324488239363,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.111318688251769,-0.07779230817762384,-0.07059043645858765,True
73,8,146.0,16.96514881332405,0.0,-16.96514881332405,16.96514881332405,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0511517732562825,-0.07358062412793978,-0.17917567491531372,True
74,8,148.0,16.862057394580916,0.0,-16.862057394580916,16.862057394580916,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0672391152844054,-0.07470673806990838,-0.10309141874313354,True
75,8,150.0,16.608375585870817,0.0,-16.608375585870817,16.608375585870817,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0323829806922455,-0.07226680864845719,-0.25368180871009827,True
76,8,152.0,16.463121331529692,0.0,-16.463121331529692,16.463121331529692,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0986447531616166,-0.07690513272131316,-0.1452542543411255,True
77,8,154.0,16.33710666676052,0.0,-16.33710666676052,16.33710666676052,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.088173282705673,-0.07617212978939711,-0.12601466476917267,True
78,8,156.0,16.163126847939566,0.0,-16.163126847939566,16.163126847939566,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0662065426947553,-0.07463445798863289,-0.17397981882095337,True
79,8,158.0,16.00442873616703,0.0,-16.00442873616703,16.00442873616703,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0774836424233736,-0.07542385496963616,-0.15869811177253723,True
80,8,160.0,15.810552186565474,0.0,-15.810552186565474,15.810552186565474,7.0,584.0,1.0,-100.0,-100.0,-3.2230260357329463,1.0777611252744566,-0.07544327876921196,-0.19387654960155487,True
81,9,162.0,15.72622002591379,0.0,-15.72622002591379,15.72622002591379,15.0,673.0,1.0,-100.0,-100.0,-3.5362613440353803,0.5137332306208147,-0.07705998459312219,-0.08433216065168381,True
82,9,164.0,15.510339840548113,0.0,-15.510339840548113,15.510339840548113,15.0,673.0,1.0,-100.0,-100.0,-3.847825881448231,0.49028550178801344,-0.07354282526820201,-0.21588018536567688,True
83,9,166.0,15.363999440567568,0.0,-15.363999440567568,15.363999440567568,15.0,673.0,1.0,-100.0,-100.0,-4.155113446392229,0.5089403440030709,-0.07634105160046063,-0.14634039998054504,True
84,9,168.0,15.170207544462755,0.0,-15.170207544462755,15.170207544462755,15.0,673.0,1.0,-100.0,-100.0,-4.45950174635394,0.504741532674682,-0.0757112299012023,-0.19379189610481262,True
85,9,170.0,15.074313669698313,0.0,-15.074313669698313,15.074313669698313,15.0,673.0,1.0,-100.0,-100.0,-4.760050682351217,0.515323518883271,-0.07729852783249065,-0.09589387476444244,True
86,9,172.0,14.869835599558428,0.0,-14.869835599558428,14.869835599558428,15.0,673.0,1.0,-100.0,-100.0,-5.058699789229832,0.495227894810303,-0.07428418422154545,-0.20447807013988495,True
87,9,174.0,14.742273210780695,0.0,-14.742273210780695,14.742273210780695,15.0,673.0,1.0,-100.0,-99.13223733038951,-5.3532978199293515,0.5099558497110657,-0.07649337745665985,-0.12756238877773285,True
88,9,176.0,14.558352231280878,0.0,-14.558352231280878,14.558352231280878,15.0,673.0,1.0,-100.0,-98.28182140520462,-5.645368611623872,0.4999694542925446,-0.07499541814388169,-0.1839209794998169,True
89,9,178.0,14.434201187686995,0.0,-14.434201187686995,14.434201187686995,15.0,673.0,1.0,-100.0,-97.05568154187252,-5.9337955998612335,0.508015244886434,-0.0762022867329651,-0.12415104359388351,True
90,9,180.0,14.237814656691626,0.0,-14.237814656691626,14.237814656691626,15.0,673.0,1.0,-100.0,-96.22800791791329,-6.219762933941218,0.49718014755200624,-0.07457702213280093,-0.19638653099536896,True
91,10,182.0,13.967902056174353,0.0,-13.967902056174353,13.967902056174353,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5278091605249884,-0.07639045802624941,-0.26991260051727295,True
92,10,184.0,13.87178089399822,0.0,-13.87178089399822,13.87178089399822,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.6274649093107736,-0.08137324546553867,-0.0961211621761322,True
93,10,186.0,13.640689260559157,0.0,-13.640689260559157,13.640689260559157,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5596109697047262,-0.0779805484852363,-0.23109163343906403,True
94,10,188.0,13.542152769165114,0.0,-13.542152769165114,13.542152769165114,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.6209388338866138,-0.08104694169433069,-0.09853649139404297,True
95,10,190.0,13.310761294560507,0.0,-13.310761294560507,13.310761294560507,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5559033251632155,-0.07779516625816077,-0.23139147460460663,True
96,10,192.0,13.206658548908308,0.0,-13.206658548908308,13.206658548908308,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.6178574622503643,-0.08089287311251822,-0.10410274565219879,True
97,10,194.0,13.031179181532934,0.0,-13.031179181532934,13.031179181532934,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5581764789998063,-0.07790882394999031,-0.17547936737537384,True
98,10,196.0,12.916362538235262,0.0,-12.916362538235262,12.916362538235262,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5690809386484903,-0.07845404693242451,-0.11481664329767227,True
99,10,198.0,12.715636818902567,0.0,-12.715636818902567,12.715636818902567,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.5237933316885253,-0.07618966658442626,-0.200725719332695,True
100,10,200.0,12.618316329317167,0.0,-12.618316329317167,12.618316329317167,5.0,1000.0,1.0,-100.0,-100.0,-6.219762933941218,1.560930462209994,-0.0780465231104997,-0.09732048958539963,True
101,11,202.0,12.482919580535963,0.0,-12.482919580535963,12.482919580535963,13.0,686.0,1.0,-100.0,-97.06397176397822,-6.50274827436098,0.5771206106084258,-0.07502567937909535,-0.13539674878120422,True
102,11,204.0,12.33706673164852,0.0,-12.33706673164852,12.33706673164852,13.0,686.0,1.0,-100.0,-96.0224583118151,-6.782697132412917,0.569414276566695,-0.07402385595367034,-0.14585284888744354,True
103,11,206.0,12.214625059859827,0.0,-12.214625059859827,12.214625059859827,13.0,686.0,1.0,-100.0,-94.90051332037324,-7.059375013813428,0.5660992879062487,-0.07359290742781233,-0.12244167178869247,True
104,11,208.0,12.029599263565615,0.0,-12.029599263565615,12.029599263565615,13.0,686.0,1.0,-100.0,-93.95865430661406,-7.333306950567413,0.5549141997103455,-0.0721388459623449,-0.18502579629421234,True
105,11,210.0,11.926321580307558,0.0,-11.926321580307558,11.926321580307558,13.0,686.0,1.0,-99.57178816118268,-92.53537895050474,-7.603089396487264,0.5666801858093257,-0.07366842415521234,-0.10327768325805664,True
106,11,212.0,11.731787621276453,0.0,-11.731787621276453,11.731787621276453,13.0,686.0,1.0,-99.06275240404771,-91.74093523313506,-7.870555679965804,0.5487385090531605,-0.07133600617691085,-0.19453395903110504,True
107,11,214.0,11.623122989432886,0.0,-11.623122989432886,11.623122989432886,13.0,686.0,1.0,-97.8137610382228,-90.24452016366503,-8.13365923729428,0.5644183627365142,-0.07337438715574686,-0.1086646318435669,True
108,11,216.0,11.43259499897249,0.0,-11.43259499897249,11.43259499897249,13.0,686.0,1.0,-97.25438807768876,-89.40863838025298,-8.394325821493268,0.5485761240574836,-0.07131489612747285,-0.1905279904603958,True
109,11,218.0,11.3322580747772,0.0,-11.3322580747772,11.3322580747772,13.0,686.0,1.0,-96.03088729467954,-87.94303845363454,-8.650719519608826,0.5628706785638303,-0.07317318821329793,-0.10033692419528961,True
110,11,220.0,11.131938710110262,0.0,-11.131938710110262,11.131938710110262,13.0,686.0,1.0,-95.53181488867479,-87.17121595982462,-8.904863006372162,0.5442640775220031,-0.0707543300778604,-0.20031936466693878,True
111,12,222.0,11.00265012611635,0.0,-11.00265012611635,11.00265012611635,10.0,908.0,1.0,-100.0,-100.0,-9.15005989426004,0.7311118874840121,-0.07311118874840121,-0.12928858399391174,True
112,12,224.0,10.8389696769882,0.0,-10.8389696769882,10.8389696769882,10.0,908.0,1.0,-100.0,-100.0,-9.392409015980677,0.7201432385159965,-0.07201432385159964,-0.16368044912815094,True
113,12,226.0,10.692857190268114,0.0,-10.692857190268114,10.692857190268114,10.0,908.0,1.0,-100.0,-100.0,-9.63115284146501,0.7258546734722237,-0.07258546734722236,-0.14611248672008514,True
114,12,228.0,10.542074515717104,0.0,-10.542074515717104,10.542074515717104,10.0,908.0,1.0,-100.0,-100.0,-9.866678330237436,0.7230352858777641,-0.0723035285877764,-0.15078267455101013,True
115,12,230.0,10.3935291164089,0.0,-10.3935291164089,10.3935291164089,10.0,908.0,1.0,-100.0,-100.0,-10.098882614724605,0.7226078035664851,-0.07226078035664851,-0.14854539930820465,True
116,12,232.0,10.2534885101486,0.0,-10.2534885101486,10.2534885101486,10.0,908.0,1.0,-100.0,-100.0,-10.327814974116858,0.7212040821896306,-0.07212040821896305,-0.14004060626029968,True
117,12,234.0,10.117774873273447,0.0,-10.117774873273447,10.117774873273447,10.0,908.0,1.0,-100.0,-100.0,-10.553662738657568,0.7160681681942591,-0.0716068168194259,-0.1357136368751526,True
118,12,236.0,9.968485235469416,0.0,-9.968485235469416,9.968485235469416,10.0,908.0,1.0,-100.0,-100.0,-10.776521216042442,0.709455220913166,-0.0709455220913166,-0.14928963780403137,True
119,12,238.0,9.835271044867113,0.0,-9.835271044867113,9.835271044867113,10.0,908.0,1.0,-100.0,-99.68485235469416,-10.996091375414016,0.7096444326230555,-0.07096444326230555,-0.13321419060230255,True
120,12,240.0,9.688879399793223,0.0,-9.688879399793223,9.688879399793223,10.0,908.0,1.0,-100.0,-98.35271044867113,-11.212727301512402,0.7025080487782169,-0.07025080487782169,-0.14639164507389069,True
121,13,242.0,9.535453512566164,0.0,-9.535453512566164,9.535453512566164,8.0,1000.0,1.0,-100.0,-100.0,-11.212727301512402,0.8775532297289939,-0.0702042583783195,-0.1534258872270584,True
122,13,244.0,9.400354548590258,0.0,-9.400354548590258,9.400354548590258,8.0,1000.0,1.0,-100.0,-100.0,-11.451113639326547,0.8810239149000216,-0.07048191319200173,-0.13509896397590637,True
123,13,246.0,9.249340712325647,0.0,-9.249340712325647,9.249340712325647,8.0,1000.0,1.0,-100.0,-100.0,-11.686122503041293,0.8737497599361373,-0.06989998079489099,-0.1510138362646103,True
124,13,248.0,9.129924289183691,0.0,-9.129924289183691,9.129924289183691,8.0,1000.0,1.0,-100.0,-100.0,-11.917356020849448,0.8762126742416418,-0.07009701393933135,-0.11941642314195633,True
125,13,250.0,8.973069957690313,0.0,-8.973069957690313,8.973069957690313,8.0,1000.0,1.0,-100.0,-100.0,-12.145604128079048,0.8604862860905003,-0.06883890288724002,-0.15685433149337769,True
126,13,252.0,8.864916137652472,0.0,-8.864916137652472,8.864916137652472,8.0,1000.0,1.0,-100.0,-100.0,-12.369930877021314,0.8675330985510158,-0.06940264788408126,-0.1081538200378418,True
127,13,254.0,8.706038332777098,0.0,-8.706038332777098,8.706038332777098,8.0,1000.0,1.0,-100.0,-100.0,-12.591553780462613,0.8462349846227827,-0.06769879876982261,-0.15887780487537384,True
128,13,256.0,8.603301762836054,0.0,-8.603301762836054,8.603301762836054,8.0,1000.0,1.0,-100.0,-100.0,-12.809204738782052,0.8557910053203829,-0.06846328042563063,-0.10273656994104385,True
129,13,258.0,8.439188151853159,0.0,-8.439188151853159,8.439188151853159,8.0,1000.0,1.0,-100.0,-100.0,-13.024287282852928,0.8325347597472017,-0.06660278077977613,-0.1641136109828949,True
130,13,260.0,8.34250709344633,0.0,-8.34250709344633,8.34250709344633,8.0,1000.0,1.0,-100.0,-100.0,-13.235266986649282,0.8463727420077412,-0.06770981936061929,-0.09668105840682983,True
131,14,262.0,8.167059554951265,0.0,-8.167059554951265,8.167059554951265,7.0,1000.0,1.0,-100.0,-100.0,-13.473624332176302,0.9377988813209601,-0.0656459216924672,-0.17544753849506378,True
132,14,264.0,8.075331448810175,0.0,-8.075331448810175,8.075331448810175,7.0,1000.0,1.0,-100.0,-100.0,-13.70696889088918,0.9622778594342025,-0.06735945016039419,-0.0917281061410904,True
133,14,266.0,7.901337190764025,0.0,-7.901337190764025,7.901337190764025,7.0,1000.0,1.0,-100.0,-100.0,-13.937692646569463,0.930054623767033,-0.06510382366369231,-0.1739942580461502,True
134,14,268.0,7.810642360942438,0.0,-7.810642360942438,7.810642360942438,7.0,1000.0,1.0,-100.0,-100.0,-14.16344513773415,0.9543285664461418,-0.06680299965122993,-0.09069482982158661,True
135,14,270.0,7.638579218881205,0.0,-7.638579218881205,7.638579218881205,7.0,1000.0,1.0,-100.0,-100.0,-14.38660634804678,0.9221926031365303,-0.06455348221955712,-0.17206314206123352,True
136,14,272.0,7.548834986286238,0.0,-7.548834986286238,7.548834986286238,7.0,1000.0,1.0,-100.0,-100.0,-14.604851468586252,0.9459624386237042,-0.0662173707036593,-0.08974423259496689,True
137,14,274.0,7.380081153707579,0.0,-7.380081153707579,7.380081153707579,7.0,1000.0,1.0,-100.0,-100.0,-14.820532468194422,0.9140072009284467,-0.06398050406499127,-0.16875383257865906,True
138,14,276.0,7.289489097194746,0.0,-7.289489097194746,7.289489097194746,7.0,1000.0,1.0,-100.0,-100.0,-15.031391929728906,0.9364087812598679,-0.06554861468819076,-0.09059205651283264,True
139,14,278.0,7.123824662761763,0.0,-7.123824662761763,7.123824662761763,7.0,1000.0,1.0,-100.0,-100.0,-15.239663046791637,0.9059154369404872,-0.0634140805858341,-0.1656644344329834,True
140,14,280.0,7.032999306218699,0.0,-7.032999306218699,7.032999306218699,7.0,1000.0,1.0,-100.0,-100.0,-15.443200894299123,0.9270826398462634,-0.06489578478923844,-0.09082535654306412,True
141,15,282.0,6.893052592175081,0.0,-6.893052592175081,6.893052592175081,5.0,1.0,2.0,-100.0,-100.0,-15.443200894299123,2.5133651650628344,-0.06283412912657085,-0.13994671404361725,True
