decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
27,520.0,1.6581082961056381,-1.6581082961056381,1.0,1.0,7.0,1.0,1.0,13.0,True,38.0070901024273,52.95113201969139,0.3925672590266913,0.12693866317909666,0.8450076227891259,0.7313148670364171,0.7360535944462377,0.18232113763882918,256,24,40,10754.491799991229
28,540.0,1.4813030178193003,-1.4813030178193003,1.0,1.0,13.0,1.0,1.0,19.0,True,38.068634517319104,38.43494194770583,0.38997732452116907,0.1255266733491699,0.8224912857753225,1.5267819571308792,0.6944515936580092,0.18232113763882918,256,24,40,10880.804000000353
29,560.0,0.6406298645306379,-0.6406298645306379,1.0,1.0,19.0,1.0,1.0,20.0,True,37.280679117061645,37.67636142313811,0.38635398796759546,0.12419682041093955,0.8163706725114025,0.6615686987061054,0.6826259043872268,0.030386856273138196,256,24,40,11118.97460000182
30,580.0,-0.2565223171841353,0.2565223171841353,1.0,1.0,20.0,1.0,1000.0,20.0,True,30.80766998069824,37.49387566726724,0.3173140199505724,0.1010590179097815,0.7224228195147588,0.6263935523456894,0.6269619294647462,0.5773502691896257,256,24,40,11122.64299999515
31,600.0,0.8474747924483381,-0.8474747924483381,1.0,1000.0,20.0,1.0,1000.0,6.0,True,2.2082923790901003,16.828195171099924,0.0,0.0,0.7253945803968236,0.48412404087139294,0.5111870379825171,0.42541598782393475,256,11,40,10937.39779999305
32,620.0,1.4521131559158675,-1.4521131559158675,1.0,1000.0,6.0,1.0,1000.0,5.0,True,1.1283788623044926,1.168094863617927,0.0,0.0,0.39602919125463815,0.03404259303351864,0.3189953147157256,0.030386856273138196,256,16,40,10720.270799996797
33,640.0,0.29151528765214607,-0.29151528765214607,1.0,1000.0,5.0,1.0,1000.0,5.0,False,0.7451270499388407,0.7451270499388407,0.0,0.0,0.23100037969416007,0.21465312311192974,0.17579972899455568,0.0,256,14,40,10798.714400007157
34,660.0,0.3068858577753417,-0.3068858577753417,1.0,1000.0,5.0,1.0,1000.0,5.0,False,0.7712267923105492,0.7712267923105492,0.0,0.0,0.26022864977130666,0.18486084992764518,0.15833906780411333,0.0,256,15,40,11014.184500003466
35,680.0,0.45345602271845564,-0.45345602271845564,1.0,1000.0,5.0,1.0,1000.0,6.0,True,0.4403017056411806,0.4434443483406334,0.0,0.0,0.16480969104450197,0.04307575657730922,0.08884057670079062,0.030386856273138196,256,13,40,11058.831299989833
36,700.0,0.05410670296987519,-0.05410670296987519,1.0,1000.0,6.0,1.0,1000.0,3.0,True,0.3586229863208349,0.3684467594889103,0.0,0.0,0.11970964795909822,0.07253214804222807,0.08202601069333026,0.09116056881941459,256,13,40,11042.40390000632
