rank,candidate_id,kp,ki,kd,cost,tail_mae,tail_bias,tail_std,overshoot_max,overshoot_rmse,final_error,final_abs_error,time_to_near_s,time_to_settle_s,mae_full,min_temp,max_temp,end_temp
51,54,9.0,390.0,15.0,29.238771344295667,0.4211785386976422,0.4211785386976422,0.11891824076343607,2.864436712116003,0.9564331861381786,0.22753312811255455,0.22753312811255455,426.0,454.0,6.356955132617926,-2.864436712116003,27.138918513432145,-0.22753312811255455
52,75,12.0,968.0,6.0,29.650848976655663,1.375904245768947,1.375904245768947,0.13378275960292205,2.7633905895636417,1.369868028980317,1.1482949108976754,1.1482949108976754,472.0,506.0,7.137227625969644,-2.7633905895636417,26.96616326266667,-1.1482949108976754
53,310,11.0,631.0,19.0,29.68654885756487,0.9766424258216841,0.9766424258216841,0.13470579658014828,2.826810134574771,1.235862681196972,0.7489043754108025,0.7489043754108025,446.0,478.0,6.840506955790067,-2.826810134574771,27.103936532512307,-0.7489043754108025
54,362,12.0,938.0,6.0,29.935599232875497,1.351287735003983,1.351287735003983,0.13383019575292956,2.7955522966731223,1.3683863576427946,1.1237468665276538,1.1237468665276538,468.0,502.0,7.07472720451197,-2.7955522966731223,26.969627685793967,-1.1237468665276538
55,60,10.0,522.0,10.0,30.407052328662633,0.6741174728122373,0.6741174728122373,0.12126550636064666,2.943741202354431,1.0777266021978198,0.46978015825152397,0.46978015825152397,424.0,454.0,6.3511261233190694,-2.943741202354431,27.075964143499732,-0.46978015825152397
56,143,13.0,966.0,12.0,32.438431606483846,1.546942378131022,1.546942378131022,0.13631403894939745,3.01648832304636,1.5291455810750045,1.3168979568290524,1.3168979568290524,474.0,506.0,7.210546816640417,-3.01648832304636,26.98132062703371,-1.3168979568290524
57,465,10.0,430.0,9.0,33.292413675986204,0.5158312156771785,0.5158312156771785,0.12662874612699024,3.255767496302724,1.0774605197104592,0.31118624843657017,0.31118624843657017,416.0,444.0,6.216323459483683,-3.255767496302724,27.0709151532501,-0.31118624843657017
58,487,11.0,494.0,18.0,34.31339754792464,0.7620634461366819,0.7620634461366819,0.14978291360839713,3.3220738061354496,1.2718412529541285,0.5114091672585346,0.5114091672585346,432.0,462.0,6.625142769822172,-3.3220738061354496,27.10594007000327,-0.5114091672585346
59,378,12.0,706.0,5.0,34.57031350008638,1.125482755555503,1.125482755555503,0.13616088772679033,3.2928050216287374,1.3749813613213557,0.897400168760214,0.897400168760214,444.0,476.0,6.730145926672752,-3.2928050216287374,26.983413994312286,-0.897400168760214
60,366,11.0,482.0,14.0,35.366580577077734,0.6936128350978544,0.6936128350978544,0.14215071211409372,3.4373227899195626,1.2520223143083942,0.45732897345442325,0.45732897345442325,426.0,454.0,6.452132688097869,-3.4373227899195626,27.07984912203392,-0.45732897345442325
61,479,13.0,823.0,11.0,35.50516301061237,1.4285333118501116,1.4285333118501116,0.14143445784808406,3.3412208017980447,1.5569480939171612,1.18740890371555,1.18740890371555,460.0,492.0,7.058254255980792,-3.3412208017980447,26.989925809153647,-1.18740890371555
62,278,12.0,575.0,19.0,35.816793405927356,0.9870667451501528,0.9870667451501528,0.156979270527309,3.4388354010879993,1.4183601551418514,0.7257660292671062,0.7257660292671062,440.0,470.0,6.799566589704094,-3.4388354010879993,27.08492999896407,-0.7257660292671062
63,210,10.0,355.0,8.0,35.938118473287126,0.3576378721439003,0.3576378721439003,0.11382924931856267,3.5432416312905843,1.0801432066012715,0.18229932715621544,0.18229932715621544,408.0,434.0,6.097141370410512,-3.5432416312905843,27.06290394999087,-0.18229932715621544
64,429,12.0,479.0,19.0,38.94867627897025,0.8052649679069488,0.8052649679069488,0.165035383260508,3.7794671170413494,1.4375988854833979,0.5324448980391026,0.5324448980391026,432.0,462.0,6.681084088375792,-3.7794671170413494,27.088409213349223,-0.5324448980391026
65,342,11.0,400.0,7.0,39.12652011709908,0.5060429745261242,0.5060429745261242,0.12350237894169303,3.8403984010219574,1.2383006366993672,0.3094838857650757,0.3094838857650757,414.0,440.0,6.298810834934314,-3.8403984010219574,27.031622437760234,-0.3094838857650757
66,206,11.0,354.0,6.0,40.42337952275168,0.3873639708929942,0.3873639708929942,0.11016446107787814,3.98723500414053,1.231676162915047,0.21716655982891098,0.21716655982891098,406.0,430.0,6.1688386019517205,-3.98723500414053,27.026796204969287,-0.21716655982891098
67,423,12.0,498.0,9.0,40.43310398020421,0.8005965591577153,0.8005965591577153,0.14191181643259174,3.9278315175906755,1.4128828516408911,0.5664726738468744,0.5664726738468744,426.0,456.0,6.5394376736283695,-3.9278315175906755,27.01784124597907,-0.5664726738468744
68,436,15.0,958.0,12.0,41.71506332205816,1.9142092193650515,1.9142092193650515,0.1901838385223254,3.890571674433886,1.9177719125206587,1.6000908781861654,1.6000908781861654,488.0,522.0,7.533483670261254,-3.890571674433886,26.94204459706816,-1.6000908781861654
69,76,14.0,676.0,15.0,42.93295753321242,1.355643649494957,1.355643649494957,0.16902705129154208,4.095437713083811,1.758502616020741,1.0768464544671588,1.0768464544671588,452.0,482.0,7.051381039168239,-4.095437713083811,27.001883029879536,-1.0768464544671588
70,154,12.0,385.0,15.0,44.007771316287275,0.50704559147022,0.50704559147022,0.14392493382714544,4.328862469694286,1.462091385635691,0.28027712192124454,0.28027712192124454,418.0,444.0,6.40369707134271,-4.328862469694286,27.058042664029927,-0.28027712192124454
71,391,13.0,504.0,15.0,44.142092441736054,0.8902766244132874,0.8902766244132874,0.16528134852032828,4.2858844511792995,1.6147232692025049,0.6206612625392154,0.6206612625392154,430.0,458.0,6.676292858483309,-4.2858844511792995,27.02995187783381,-0.6206612625392154
72,1,15.0,789.0,15.0,44.403492188079156,1.6948013888654263,1.6948013888654263,0.1875376292616358,4.191928230342455,1.9248096277516973,1.391279362316709,1.391279362316709,472.0,506.0,7.432695304601899,-4.191928230342455,26.97499089309713,-1.391279362316709
73,111,15.0,853.0,11.0,44.551884460912426,1.7732472383067943,1.7732472383067943,0.19168119687329682,4.1954047121689655,1.950135103913209,1.4574990049586631,1.4574990049586631,474.0,506.0,7.3650334668111945,-4.1954047121689655,26.94474095851183,-1.4574990049586631
74,405,12.0,357.0,14.0,45.393464201665054,0.4181216974304804,0.4181216974304804,0.13084292508951845,4.480185868218541,1.468600412646972,0.21612471900880337,0.21612471900880337,412.0,438.0,6.327143830098212,-4.480185868218541,27.049075404182076,-0.21612471900880337
75,53,16.0,924.0,17.0,45.67587312718404,2.0592378108000493,2.0592378108000493,0.22108988157839543,4.264854004781228,2.0907373772671254,1.7151006555650383,1.7151006555650383,494.0,528.0,7.7461844800101245,-4.264854004781228,26.95685619104188,-1.7151006555650383
76,226,12.0,339.0,6.0,45.73690570235354,0.3658833090610654,0.3658833090610654,0.10640230834242936,4.521432178094983,1.411015726548703,0.2069989163428545,0.2069989163428545,402.0,424.0,6.201403263049821,-4.521432178094983,26.997844073921442,-0.2069989163428545
77,202,15.0,753.0,9.0,47.76562678350176,1.609436141832775,1.609436141832775,0.19549093484391136,4.541235912591219,1.9766961262820106,1.292172096669674,1.292172096669674,462.0,496.0,7.244375044849391,-4.541235912591219,26.933848414570093,-1.292172096669674
78,63,16.0,938.0,11.0,47.90743554953711,2.0802594910842975,2.0802594910842975,0.23082936943463164,4.48568042559782,2.153590612075736,1.7099142355145887,1.7099142355145887,492.0,528.0,7.684471134064661,-4.48568042559782,26.915253154933453,-1.7099142355145887
79,297,14.0,507.0,12.0,49.471083204508595,0.9783322838106538,0.9783322838106538,0.17662108379721292,4.805702608078718,1.807944969681831,0.6948285960243084,0.6948285960243084,430.0,458.0,6.778874087617441,-4.805702608078718,26.986057944595814,-0.6948285960243084
80,85,17.0,946.0,18.0,50.178201200286956,2.332318361468123,2.332318361468123,0.29455066081114184,4.674628974986263,2.3066303344020076,1.9046355171012692,1.9046355171012692,506.0,542.0,8.02182212480858,-4.674628974986263,26.943137712718453,-1.9046355171012692
81,291,16.0,930.0,7.0,50.35553802300905,2.077363395147158,2.077363395147158,0.24747486092095078,4.7311256267130375,2.204995782703605,1.6863618605420925,1.6863618605420925,500.0,534.0,7.828480701281223,-4.7311256267130375,26.88165443763137,-1.6863618605420925
82,419,12.0,249.0,6.0,50.371651474369365,0.08834200926874425,0.08834200926874425,0.03652106173309759,5.024531709030271,1.4794766958752832,0.03946368786273524,0.03946368786273524,388.0,406.0,6.015615372585405,-5.024531709030271,26.99680855125189,-0.03946368786273524
83,208,15.0,587.0,15.0,51.17186061133618,1.2950145437075722,1.2950145437075722,0.20407315426211783,4.928944347477682,2.0050898969060715,0.9707320314414574,0.9707320314414574,446.0,476.0,7.115015168552963,-4.928944347477682,26.98196415603161,-0.9707320314414574
84,78,16.0,675.0,14.0,53.40207438010072,1.6269188715443355,1.6269188715443355,0.22857589644330753,5.102716865076218,2.198574666021125,1.267397819145117,1.267397819145117,456.0,488.0,7.333313538815807,-5.102716865076218,26.948124554008245,-1.267397819145117
85,196,14.0,369.0,16.0,54.23615913645472,0.5042596919638346,0.5042596919638346,0.16706748955862133,5.3518923576921225,1.863886279956359,0.25888424558070255,0.25888424558070255,414.0,440.0,6.601164208723469,-5.3518923576921225,27.012128872796893,-0.25888424558070255
86,298,16.0,657.0,13.0,54.240715355374206,1.575881710235532,1.575881710235532,0.23083263473867627,5.194286530895624,2.2073482359565877,1.2131040376261808,1.2131040376261808,452.0,484.0,7.286795673018496,-5.194286530895624,26.94013162329793,-1.2131040376261808
87,134,13.0,267.0,12.0,54.31349508932054,0.10648338653151847,0.10648338653151847,0.05096743825968617,5.416037317365408,1.6900354807173406,0.04230962001020089,0.04230962001020089,396.0,418.0,6.214713320879382,-5.416037317365408,27.00985148176551,-0.04230962001020089
88,312,17.0,859.0,12.0,54.58329020227084,2.1648580999999165,2.1648580999999165,0.28073282006814143,5.1411958318713005,2.4011755421984797,1.732214747047692,1.732214747047692,488.0,522.0,7.786313816885886,-5.1411958318713005,26.9032219722867,-1.732214747047692
89,69,17.0,827.0,11.0,55.49174035514779,2.0922347280402693,2.0922347280402693,0.27964946272307084,5.242896650044713,2.4075311586581707,1.6614287905977108,1.6614287905977108,484.0,516.0,7.751272563285213,-5.242896650044713,26.895200666040182,-1.6614287905977108
90,169,15.0,461.0,16.0,55.61106790030302,0.9188716069001871,0.9188716069001871,0.21413076410656137,5.428749181330204,2.049255888799445,0.5952781960950233,0.5952781960950233,434.0,460.0,7.02468192245559,-5.428749181330204,26.987819090485573,-0.5952781960950233
91,345,13.0,241.0,16.0,55.849882654608734,0.024625211034117758,-0.020729849422001664,0.021697498921605426,5.5808885004371405,1.751410980048852,0.011047379484807607,0.011047379484807607,398.0,418.0,6.207287380426557,-5.5808885004371405,27.035220839083195,-0.011047379484807607
92,247,18.0,956.0,17.0,56.16663675107968,2.6407212179134114,2.6407212179134114,0.4002317416749553,5.228047968877945,2.5824758120030276,2.09063994709868,2.09063994709868,510.0,544.0,8.18629113403081,-5.228047968877945,26.916256081254687,-2.09063994709868
93,451,17.0,712.0,18.0,56.24159327203671,1.8977097013883526,1.8977097013883526,0.2929988665582707,5.346637876762543,2.4043376241959025,1.4620107394875959,1.4620107394875959,472.0,504.0,7.68379749095795,-5.346637876762543,26.953083902597427,-1.4620107394875959
94,194,16.0,571.0,14.0,56.69820528763143,1.3485527860851871,1.3485527860851871,0.2356612845816252,5.4739802703261375,2.228034996044873,0.9840383119881153,0.9840383119881153,442.0,472.0,7.1870026787867145,-5.4739802703261375,26.94723453372717,-0.9840383119881153
95,17,15.0,413.0,19.0,57.034198865427705,0.7383300962284306,0.7383300962284306,0.22781036776427727,5.597975097596645,2.08193061614523,0.4044252187013626,0.4044252187013626,424.0,450.0,6.877192022766297,-5.597975097596645,27.0077582038939,-0.4044252187013626
96,212,18.0,979.0,13.0,57.09627870702205,2.6669783212594527,2.6669783212594527,0.40646366694036695,5.3174380791024305,2.607951437214241,2.1033755225362256,2.1033755225362256,512.0,548.0,8.196012251576468,-5.3174380791024305,26.883276350796223,-2.1033755225362256
97,27,17.0,667.0,18.0,57.85477745493559,1.7886137302116096,1.7886137302116096,0.2996514168316806,5.524313835427165,2.4313421602364422,1.3463993240729906,1.3463993240729906,464.0,496.0,7.624612422896801,-5.524313835427165,26.95318767055869,-1.3463993240729906
98,444,16.0,555.0,9.0,57.85651180151853,1.2557605333774295,1.2557605333774295,0.22214247365322812,5.603394541889429,2.218946449649431,0.9114692248404026,0.9114692248404026,436.0,464.0,7.140191402488077,-5.603394541889429,26.905064839869738,-0.9114692248404026
99,211,13.0,211.0,13.0,58.335806311886195,0.041551052302686416,-0.008211321405832864,0.05269728840460036,5.825472319498658,1.7778526032616606,0.026366840789251,0.026366840789251,386.0,404.0,6.09429879830832,-5.825472319498658,27.015277534723282,-0.026366840789251
100,121,17.0,767.0,5.0,58.34990799444439,1.9266099838246222,1.9266099838246222,0.2772934157162832,5.553369836881757,2.433831872244553,1.5019058678881265,1.5019058678881265,476.0,506.0,7.830527569210972,-5.553369836881757,26.873952820897102,-1.5019058678881265
101,81,16.0,516.0,15.0,58.41719150288111,1.1725016975530966,1.1725016975530966,0.23890736183311514,5.671937052218709,2.2464669665299484,0.8117312044487335,0.8117312044487335,434.0,462.0,7.11980329384096,-5.671937052218709,26.954203996807337,-0.8117312044487335
